keypopulacao;contagempop;faixaetariapop;sexopop;nomecidadepopulacao;ufpopulacao;codigoibge
19201;146;50-54;M;Salmourão;SP;3545100
19202;143;55-59;M;Salmourão;SP;3545100
19203;154;60-64;M;Salmourão;SP;3545100
19204;114;65-69;M;Salmourão;SP;3545100
19205;104;70-74;M;Salmourão;SP;3545100
19206;70;75-79;M;Salmourão;SP;3545100
19207;52;80-84;M;Salmourão;SP;3545100
19208;21;85-89;M;Salmourão;SP;3545100
19209;13;90+;M;Salmourão;SP;3545100
19210;145;00-04;H;Salmourão;SP;3545100
19211;145;05-09;H;Salmourão;SP;3545100
19212;143;10-14;H;Salmourão;SP;3545100
19213;175;15-19;H;Salmourão;SP;3545100
19214;189;20-24;H;Salmourão;SP;3545100
19215;182;25-29;H;Salmourão;SP;3545100
19216;152;30-34;H;Salmourão;SP;3545100
19217;175;35-39;H;Salmourão;SP;3545100
19218;182;40-44;H;Salmourão;SP;3545100
19219;158;45-49;H;Salmourão;SP;3545100
19220;149;50-54;H;Salmourão;SP;3545100
19221;159;55-59;H;Salmourão;SP;3545100
19222;127;60-64;H;Salmourão;SP;3545100
19223;119;65-69;H;Salmourão;SP;3545100
19224;85;70-74;H;Salmourão;SP;3545100
19225;66;75-79;H;Salmourão;SP;3545100
19226;41;80-84;H;Salmourão;SP;3545100
19227;16;85-89;H;Salmourão;SP;3545100
19228;9;90+;H;Salmourão;SP;3545100
19229;211;00-04;M;Saltinho;SP;3545159
19230;199;05-09;M;Saltinho;SP;3545159
19231;225;10-14;M;Saltinho;SP;3545159
19232;247;15-19;M;Saltinho;SP;3545159
19233;273;20-24;M;Saltinho;SP;3545159
19234;268;25-29;M;Saltinho;SP;3545159
19235;286;30-34;M;Saltinho;SP;3545159
19236;331;35-39;M;Saltinho;SP;3545159
19237;368;40-44;M;Saltinho;SP;3545159
19238;311;45-49;M;Saltinho;SP;3545159
19239;287;50-54;M;Saltinho;SP;3545159
19240;254;55-59;M;Saltinho;SP;3545159
19241;255;60-64;M;Saltinho;SP;3545159
19242;225;65-69;M;Saltinho;SP;3545159
19243;184;70-74;M;Saltinho;SP;3545159
19244;93;75-79;M;Saltinho;SP;3545159
19245;71;80-84;M;Saltinho;SP;3545159
19246;41;85-89;M;Saltinho;SP;3545159
19247;25;90+;M;Saltinho;SP;3545159
19248;222;00-04;H;Saltinho;SP;3545159
19249;245;05-09;H;Saltinho;SP;3545159
19250;218;10-14;H;Saltinho;SP;3545159
19251;267;15-19;H;Saltinho;SP;3545159
19252;252;20-24;H;Saltinho;SP;3545159
19253;269;25-29;H;Saltinho;SP;3545159
19254;279;30-34;H;Saltinho;SP;3545159
19255;347;35-39;H;Saltinho;SP;3545159
19256;325;40-44;H;Saltinho;SP;3545159
19257;300;45-49;H;Saltinho;SP;3545159
19258;234;50-54;H;Saltinho;SP;3545159
19259;251;55-59;H;Saltinho;SP;3545159
19260;242;60-64;H;Saltinho;SP;3545159
19261;197;65-69;H;Saltinho;SP;3545159
19262;161;70-74;H;Saltinho;SP;3545159
19263;98;75-79;H;Saltinho;SP;3545159
19264;60;80-84;H;Saltinho;SP;3545159
19265;28;85-89;H;Saltinho;SP;3545159
19266;12;90+;H;Saltinho;SP;3545159
19267;4048;00-04;M;Salto;SP;3545209
19268;4243;05-09;M;Salto;SP;3545209
19269;4021;10-14;M;Salto;SP;3545209
19270;4129;15-19;M;Salto;SP;3545209
19271;4704;20-24;M;Salto;SP;3545209
19272;5242;25-29;M;Salto;SP;3545209
19273;5533;30-34;M;Salto;SP;3545209
19274;5917;35-39;M;Salto;SP;3545209
19275;5704;40-44;M;Salto;SP;3545209
19276;4779;45-49;M;Salto;SP;3545209
19277;4450;50-54;M;Salto;SP;3545209
19278;4288;55-59;M;Salto;SP;3545209
19279;3725;60-64;M;Salto;SP;3545209
19280;2829;65-69;M;Salto;SP;3545209
19281;1971;70-74;M;Salto;SP;3545209
19282;1301;75-79;M;Salto;SP;3545209
19283;835;80-84;M;Salto;SP;3545209
19284;498;85-89;M;Salto;SP;3545209
19285;292;90+;M;Salto;SP;3545209
19286;4229;00-04;H;Salto;SP;3545209
19287;4516;05-09;H;Salto;SP;3545209
19288;4245;10-14;H;Salto;SP;3545209
19289;4336;15-19;H;Salto;SP;3545209
19290;4633;20-24;H;Salto;SP;3545209
19291;5098;25-29;H;Salto;SP;3545209
19292;5489;30-34;H;Salto;SP;3545209
19293;5790;35-39;H;Salto;SP;3545209
19294;5490;40-44;H;Salto;SP;3545209
19295;4526;45-49;H;Salto;SP;3545209
19296;4066;50-54;H;Salto;SP;3545209
19297;3815;55-59;H;Salto;SP;3545209
19298;3355;60-64;H;Salto;SP;3545209
19299;2506;65-69;H;Salto;SP;3545209
19300;1699;70-74;H;Salto;SP;3545209
19301;1003;75-79;H;Salto;SP;3545209
19302;607;80-84;H;Salto;SP;3545209
19303;275;85-89;H;Salto;SP;3545209
19304;132;90+;H;Salto;SP;3545209
19305;1187;00-04;M;Salto de Pirapora;SP;3545308
19306;1410;05-09;M;Salto de Pirapora;SP;3545308
19307;1390;10-14;M;Salto de Pirapora;SP;3545308
19308;1390;15-19;M;Salto de Pirapora;SP;3545308
19309;1609;20-24;M;Salto de Pirapora;SP;3545308
19310;1663;25-29;M;Salto de Pirapora;SP;3545308
19311;1591;30-34;M;Salto de Pirapora;SP;3545308
19312;1764;35-39;M;Salto de Pirapora;SP;3545308
19313;1724;40-44;M;Salto de Pirapora;SP;3545308
19314;1527;45-49;M;Salto de Pirapora;SP;3545308
19315;1428;50-54;M;Salto de Pirapora;SP;3545308
19316;1451;55-59;M;Salto de Pirapora;SP;3545308
19317;1252;60-64;M;Salto de Pirapora;SP;3545308
19318;991;65-69;M;Salto de Pirapora;SP;3545308
19319;701;70-74;M;Salto de Pirapora;SP;3545308
19320;502;75-79;M;Salto de Pirapora;SP;3545308
19321;239;80-84;M;Salto de Pirapora;SP;3545308
19322;153;85-89;M;Salto de Pirapora;SP;3545308
19323;75;90+;M;Salto de Pirapora;SP;3545308
19324;1249;00-04;H;Salto de Pirapora;SP;3545308
19325;1497;05-09;H;Salto de Pirapora;SP;3545308
19326;1494;10-14;H;Salto de Pirapora;SP;3545308
19327;1473;15-19;H;Salto de Pirapora;SP;3545308
19328;1680;20-24;H;Salto de Pirapora;SP;3545308
19329;1597;25-29;H;Salto de Pirapora;SP;3545308
19330;1653;30-34;H;Salto de Pirapora;SP;3545308
19331;1683;35-39;H;Salto de Pirapora;SP;3545308
19332;1692;40-44;H;Salto de Pirapora;SP;3545308
19333;1396;45-49;H;Salto de Pirapora;SP;3545308
19334;1448;50-54;H;Salto de Pirapora;SP;3545308
19335;1211;55-59;H;Salto de Pirapora;SP;3545308
19336;1181;60-64;H;Salto de Pirapora;SP;3545308
19337;926;65-69;H;Salto de Pirapora;SP;3545308
19338;647;70-74;H;Salto de Pirapora;SP;3545308
19339;455;75-79;H;Salto de Pirapora;SP;3545308
19340;256;80-84;H;Salto de Pirapora;SP;3545308
19341;120;85-89;H;Salto de Pirapora;SP;3545308
19342;43;90+;H;Salto de Pirapora;SP;3545308
19343;279;00-04;M;Salto Grande;SP;3545407
19344;305;05-09;M;Salto Grande;SP;3545407
19345;279;10-14;M;Salto Grande;SP;3545407
19346;289;15-19;M;Salto Grande;SP;3545407
19347;291;20-24;M;Salto Grande;SP;3545407
19348;297;25-29;M;Salto Grande;SP;3545407
19349;291;30-34;M;Salto Grande;SP;3545407
19350;337;35-39;M;Salto Grande;SP;3545407
19351;338;40-44;M;Salto Grande;SP;3545407
19352;320;45-49;M;Salto Grande;SP;3545407
19353;295;50-54;M;Salto Grande;SP;3545407
19354;305;55-59;M;Salto Grande;SP;3545407
19355;281;60-64;M;Salto Grande;SP;3545407
19356;258;65-69;M;Salto Grande;SP;3545407
19357;179;70-74;M;Salto Grande;SP;3545407
19358;138;75-79;M;Salto Grande;SP;3545407
19359;91;80-84;M;Salto Grande;SP;3545407
19360;48;85-89;M;Salto Grande;SP;3545407
19361;25;90+;M;Salto Grande;SP;3545407
19362;248;00-04;H;Salto Grande;SP;3545407
19363;281;05-09;H;Salto Grande;SP;3545407
19364;272;10-14;H;Salto Grande;SP;3545407
19365;313;15-19;H;Salto Grande;SP;3545407
19366;327;20-24;H;Salto Grande;SP;3545407
19367;289;25-29;H;Salto Grande;SP;3545407
19368;281;30-34;H;Salto Grande;SP;3545407
19369;306;35-39;H;Salto Grande;SP;3545407
19370;307;40-44;H;Salto Grande;SP;3545407
19371;304;45-49;H;Salto Grande;SP;3545407
19372;304;50-54;H;Salto Grande;SP;3545407
19373;291;55-59;H;Salto Grande;SP;3545407
19374;236;60-64;H;Salto Grande;SP;3545407
19375;232;65-69;H;Salto Grande;SP;3545407
19376;181;70-74;H;Salto Grande;SP;3545407
19377;118;75-79;H;Salto Grande;SP;3545407
19378;63;80-84;H;Salto Grande;SP;3545407
19379;37;85-89;H;Salto Grande;SP;3545407
19380;14;90+;H;Salto Grande;SP;3545407
19381;118;00-04;M;Sandovalina;SP;3545506
19382;127;05-09;M;Sandovalina;SP;3545506
19383;133;10-14;M;Sandovalina;SP;3545506
19384;109;15-19;M;Sandovalina;SP;3545506
19385;108;20-24;M;Sandovalina;SP;3545506
19386;137;25-29;M;Sandovalina;SP;3545506
19387;134;30-34;M;Sandovalina;SP;3545506
19388;131;35-39;M;Sandovalina;SP;3545506
19389;121;40-44;M;Sandovalina;SP;3545506
19390;141;45-49;M;Sandovalina;SP;3545506
19391;127;50-54;M;Sandovalina;SP;3545506
19392;117;55-59;M;Sandovalina;SP;3545506
19393;104;60-64;M;Sandovalina;SP;3545506
19394;78;65-69;M;Sandovalina;SP;3545506
19395;61;70-74;M;Sandovalina;SP;3545506
19396;34;75-79;M;Sandovalina;SP;3545506
19397;18;80-84;M;Sandovalina;SP;3545506
19398;9;85-89;M;Sandovalina;SP;3545506
19399;5;90+;M;Sandovalina;SP;3545506
19400;117;00-04;H;Sandovalina;SP;3545506
19401;139;05-09;H;Sandovalina;SP;3545506
19402;152;10-14;H;Sandovalina;SP;3545506
19403;122;15-19;H;Sandovalina;SP;3545506
19404;134;20-24;H;Sandovalina;SP;3545506
19405;114;25-29;H;Sandovalina;SP;3545506
19406;110;30-34;H;Sandovalina;SP;3545506
19407;120;35-39;H;Sandovalina;SP;3545506
19408;136;40-44;H;Sandovalina;SP;3545506
19409;126;45-49;H;Sandovalina;SP;3545506
19410;126;50-54;H;Sandovalina;SP;3545506
19411;119;55-59;H;Sandovalina;SP;3545506
19412;105;60-64;H;Sandovalina;SP;3545506
19413;72;65-69;H;Sandovalina;SP;3545506
19414;63;70-74;H;Sandovalina;SP;3545506
19415;40;75-79;H;Sandovalina;SP;3545506
19416;22;80-84;H;Sandovalina;SP;3545506
19417;11;85-89;H;Sandovalina;SP;3545506
19418;5;90+;H;Sandovalina;SP;3545506
19419;324;00-04;M;Santa Adélia;SP;3545605
19420;427;05-09;M;Santa Adélia;SP;3545605
19421;423;10-14;M;Santa Adélia;SP;3545605
19422;432;15-19;M;Santa Adélia;SP;3545605
19423;466;20-24;M;Santa Adélia;SP;3545605
19424;499;25-29;M;Santa Adélia;SP;3545605
19425;496;30-34;M;Santa Adélia;SP;3545605
19426;549;35-39;M;Santa Adélia;SP;3545605
19427;582;40-44;M;Santa Adélia;SP;3545605
19428;484;45-49;M;Santa Adélia;SP;3545605
19429;477;50-54;M;Santa Adélia;SP;3545605
19430;453;55-59;M;Santa Adélia;SP;3545605
19431;402;60-64;M;Santa Adélia;SP;3545605
19432;355;65-69;M;Santa Adélia;SP;3545605
19433;291;70-74;M;Santa Adélia;SP;3545605
19434;187;75-79;M;Santa Adélia;SP;3545605
19435;143;80-84;M;Santa Adélia;SP;3545605
19436;78;85-89;M;Santa Adélia;SP;3545605
19437;42;90+;M;Santa Adélia;SP;3545605
19438;399;00-04;H;Santa Adélia;SP;3545605
19439;410;05-09;H;Santa Adélia;SP;3545605
19440;388;10-14;H;Santa Adélia;SP;3545605
19441;467;15-19;H;Santa Adélia;SP;3545605
19442;493;20-24;H;Santa Adélia;SP;3545605
19443;483;25-29;H;Santa Adélia;SP;3545605
19444;489;30-34;H;Santa Adélia;SP;3545605
19445;531;35-39;H;Santa Adélia;SP;3545605
19446;549;40-44;H;Santa Adélia;SP;3545605
19447;557;45-49;H;Santa Adélia;SP;3545605
19448;443;50-54;H;Santa Adélia;SP;3545605
19449;455;55-59;H;Santa Adélia;SP;3545605
19450;378;60-64;H;Santa Adélia;SP;3545605
19451;294;65-69;H;Santa Adélia;SP;3545605
19452;241;70-74;H;Santa Adélia;SP;3545605
19453;165;75-79;H;Santa Adélia;SP;3545605
19454;95;80-84;H;Santa Adélia;SP;3545605
19455;51;85-89;H;Santa Adélia;SP;3545605
19456;20;90+;H;Santa Adélia;SP;3545605
19457;180;00-04;M;Santa Albertina;SP;3545704
19458;210;05-09;M;Santa Albertina;SP;3545704
19459;165;10-14;M;Santa Albertina;SP;3545704
19460;163;15-19;M;Santa Albertina;SP;3545704
19461;167;20-24;M;Santa Albertina;SP;3545704
19462;195;25-29;M;Santa Albertina;SP;3545704
19463;234;30-34;M;Santa Albertina;SP;3545704
19464;222;35-39;M;Santa Albertina;SP;3545704
19465;233;40-44;M;Santa Albertina;SP;3545704
19466;212;45-49;M;Santa Albertina;SP;3545704
19467;214;50-54;M;Santa Albertina;SP;3545704
19468;228;55-59;M;Santa Albertina;SP;3545704
19469;219;60-64;M;Santa Albertina;SP;3545704
19470;202;65-69;M;Santa Albertina;SP;3545704
19471;150;70-74;M;Santa Albertina;SP;3545704
19472;115;75-79;M;Santa Albertina;SP;3545704
19473;50;80-84;M;Santa Albertina;SP;3545704
19474;43;85-89;M;Santa Albertina;SP;3545704
19475;14;90+;M;Santa Albertina;SP;3545704
19476;187;00-04;H;Santa Albertina;SP;3545704
19477;189;05-09;H;Santa Albertina;SP;3545704
19478;190;10-14;H;Santa Albertina;SP;3545704
19479;185;15-19;H;Santa Albertina;SP;3545704
19480;160;20-24;H;Santa Albertina;SP;3545704
19481;203;25-29;H;Santa Albertina;SP;3545704
19482;241;30-34;H;Santa Albertina;SP;3545704
19483;237;35-39;H;Santa Albertina;SP;3545704
19484;238;40-44;H;Santa Albertina;SP;3545704
19485;208;45-49;H;Santa Albertina;SP;3545704
19486;200;50-54;H;Santa Albertina;SP;3545704
19487;190;55-59;H;Santa Albertina;SP;3545704
19488;211;60-64;H;Santa Albertina;SP;3545704
19489;189;65-69;H;Santa Albertina;SP;3545704
19490;153;70-74;H;Santa Albertina;SP;3545704
19491;91;75-79;H;Santa Albertina;SP;3545704
19492;54;80-84;H;Santa Albertina;SP;3545704
19493;34;85-89;H;Santa Albertina;SP;3545704
19494;17;90+;H;Santa Albertina;SP;3545704
19495;4758;00-04;M;Santa Bárbara d'Oeste;SP;3545803
19496;5334;05-09;M;Santa Bárbara d'Oeste;SP;3545803
19497;4972;10-14;M;Santa Bárbara d'Oeste;SP;3545803
19498;5205;15-19;M;Santa Bárbara d'Oeste;SP;3545803
19499;5978;20-24;M;Santa Bárbara d'Oeste;SP;3545803
19500;6659;25-29;M;Santa Bárbara d'Oeste;SP;3545803
19501;7138;30-34;M;Santa Bárbara d'Oeste;SP;3545803
19502;7587;35-39;M;Santa Bárbara d'Oeste;SP;3545803
19503;7661;40-44;M;Santa Bárbara d'Oeste;SP;3545803
19504;6452;45-49;M;Santa Bárbara d'Oeste;SP;3545803
19505;6684;50-54;M;Santa Bárbara d'Oeste;SP;3545803
19506;6504;55-59;M;Santa Bárbara d'Oeste;SP;3545803
19507;6185;60-64;M;Santa Bárbara d'Oeste;SP;3545803
19508;4656;65-69;M;Santa Bárbara d'Oeste;SP;3545803
19509;3195;70-74;M;Santa Bárbara d'Oeste;SP;3545803
19510;1990;75-79;M;Santa Bárbara d'Oeste;SP;3545803
19511;1297;80-84;M;Santa Bárbara d'Oeste;SP;3545803
19512;730;85-89;M;Santa Bárbara d'Oeste;SP;3545803
19513;409;90+;M;Santa Bárbara d'Oeste;SP;3545803
19514;4948;00-04;H;Santa Bárbara d'Oeste;SP;3545803
19515;5564;05-09;H;Santa Bárbara d'Oeste;SP;3545803
19516;5357;10-14;H;Santa Bárbara d'Oeste;SP;3545803
19517;5621;15-19;H;Santa Bárbara d'Oeste;SP;3545803
19518;6247;20-24;H;Santa Bárbara d'Oeste;SP;3545803
19519;6795;25-29;H;Santa Bárbara d'Oeste;SP;3545803
19520;7230;30-34;H;Santa Bárbara d'Oeste;SP;3545803
19521;7488;35-39;H;Santa Bárbara d'Oeste;SP;3545803
19522;7280;40-44;H;Santa Bárbara d'Oeste;SP;3545803
19523;6061;45-49;H;Santa Bárbara d'Oeste;SP;3545803
19524;6262;50-54;H;Santa Bárbara d'Oeste;SP;3545803
19525;5949;55-59;H;Santa Bárbara d'Oeste;SP;3545803
19526;5137;60-64;H;Santa Bárbara d'Oeste;SP;3545803
19527;4190;65-69;H;Santa Bárbara d'Oeste;SP;3545803
19528;2768;70-74;H;Santa Bárbara d'Oeste;SP;3545803
19529;1506;75-79;H;Santa Bárbara d'Oeste;SP;3545803
19530;898;80-84;H;Santa Bárbara d'Oeste;SP;3545803
19531;430;85-89;H;Santa Bárbara d'Oeste;SP;3545803
19532;222;90+;H;Santa Bárbara d'Oeste;SP;3545803
19533;370;00-04;M;Santa Branca;SP;3546009
19534;387;05-09;M;Santa Branca;SP;3546009
19535;408;10-14;M;Santa Branca;SP;3546009
19536;440;15-19;M;Santa Branca;SP;3546009
19537;476;20-24;M;Santa Branca;SP;3546009
19538;445;25-29;M;Santa Branca;SP;3546009
19539;439;30-34;M;Santa Branca;SP;3546009
19540;498;35-39;M;Santa Branca;SP;3546009
19541;523;40-44;M;Santa Branca;SP;3546009
19542;503;45-49;M;Santa Branca;SP;3546009
19543;550;50-54;M;Santa Branca;SP;3546009
19544;500;55-59;M;Santa Branca;SP;3546009
19545;463;60-64;M;Santa Branca;SP;3546009
19546;377;65-69;M;Santa Branca;SP;3546009
19547;257;70-74;M;Santa Branca;SP;3546009
19548;191;75-79;M;Santa Branca;SP;3546009
19549;101;80-84;M;Santa Branca;SP;3546009
19550;63;85-89;M;Santa Branca;SP;3546009
19551;31;90+;M;Santa Branca;SP;3546009
19552;370;00-04;H;Santa Branca;SP;3546009
19553;386;05-09;H;Santa Branca;SP;3546009
19554;436;10-14;H;Santa Branca;SP;3546009
19555;471;15-19;H;Santa Branca;SP;3546009
19556;455;20-24;H;Santa Branca;SP;3546009
19557;488;25-29;H;Santa Branca;SP;3546009
19558;493;30-34;H;Santa Branca;SP;3546009
19559;487;35-39;H;Santa Branca;SP;3546009
19560;481;40-44;H;Santa Branca;SP;3546009
19561;498;45-49;H;Santa Branca;SP;3546009
19562;493;50-54;H;Santa Branca;SP;3546009
19563;484;55-59;H;Santa Branca;SP;3546009
19564;429;60-64;H;Santa Branca;SP;3546009
19565;357;65-69;H;Santa Branca;SP;3546009
19566;266;70-74;H;Santa Branca;SP;3546009
19567;179;75-79;H;Santa Branca;SP;3546009
19568;106;80-84;H;Santa Branca;SP;3546009
19569;55;85-89;H;Santa Branca;SP;3546009
19570;19;90+;H;Santa Branca;SP;3546009
19571;81;00-04;M;Santa Clara d'Oeste;SP;3546108
19572;79;05-09;M;Santa Clara d'Oeste;SP;3546108
19573;92;10-14;M;Santa Clara d'Oeste;SP;3546108
19574;59;15-19;M;Santa Clara d'Oeste;SP;3546108
19575;76;20-24;M;Santa Clara d'Oeste;SP;3546108
19576;83;25-29;M;Santa Clara d'Oeste;SP;3546108
19577;91;30-34;M;Santa Clara d'Oeste;SP;3546108
19578;97;35-39;M;Santa Clara d'Oeste;SP;3546108
19579;106;40-44;M;Santa Clara d'Oeste;SP;3546108
19580;83;45-49;M;Santa Clara d'Oeste;SP;3546108
19581;85;50-54;M;Santa Clara d'Oeste;SP;3546108
19582;82;55-59;M;Santa Clara d'Oeste;SP;3546108
19583;86;60-64;M;Santa Clara d'Oeste;SP;3546108
19584;74;65-69;M;Santa Clara d'Oeste;SP;3546108
19585;51;70-74;M;Santa Clara d'Oeste;SP;3546108
19586;37;75-79;M;Santa Clara d'Oeste;SP;3546108
19587;22;80-84;M;Santa Clara d'Oeste;SP;3546108
19588;6;85-89;M;Santa Clara d'Oeste;SP;3546108
19589;3;90+;M;Santa Clara d'Oeste;SP;3546108
19590;99;00-04;H;Santa Clara d'Oeste;SP;3546108
19591;73;05-09;H;Santa Clara d'Oeste;SP;3546108
19592;82;10-14;H;Santa Clara d'Oeste;SP;3546108
19593;81;15-19;H;Santa Clara d'Oeste;SP;3546108
19594;86;20-24;H;Santa Clara d'Oeste;SP;3546108
19595;82;25-29;H;Santa Clara d'Oeste;SP;3546108
19596;94;30-34;H;Santa Clara d'Oeste;SP;3546108
19597;96;35-39;H;Santa Clara d'Oeste;SP;3546108
19598;90;40-44;H;Santa Clara d'Oeste;SP;3546108
19599;99;45-49;H;Santa Clara d'Oeste;SP;3546108
19600;75;50-54;H;Santa Clara d'Oeste;SP;3546108
19601;70;55-59;H;Santa Clara d'Oeste;SP;3546108
19602;74;60-64;H;Santa Clara d'Oeste;SP;3546108
19603;70;65-69;H;Santa Clara d'Oeste;SP;3546108
19604;50;70-74;H;Santa Clara d'Oeste;SP;3546108
19605;40;75-79;H;Santa Clara d'Oeste;SP;3546108
19606;29;80-84;H;Santa Clara d'Oeste;SP;3546108
19607;11;85-89;H;Santa Clara d'Oeste;SP;3546108
19608;4;90+;H;Santa Clara d'Oeste;SP;3546108
19609;86;00-04;M;Santa Cruz da Conceição;SP;3546207
19610;116;05-09;M;Santa Cruz da Conceição;SP;3546207
19611;113;10-14;M;Santa Cruz da Conceição;SP;3546207
19612;123;15-19;M;Santa Cruz da Conceição;SP;3546207
19613;115;20-24;M;Santa Cruz da Conceição;SP;3546207
19614;105;25-29;M;Santa Cruz da Conceição;SP;3546207
19615;119;30-34;M;Santa Cruz da Conceição;SP;3546207
19616;175;35-39;M;Santa Cruz da Conceição;SP;3546207
19617;180;40-44;M;Santa Cruz da Conceição;SP;3546207
19618;156;45-49;M;Santa Cruz da Conceição;SP;3546207
19619;162;50-54;M;Santa Cruz da Conceição;SP;3546207
19620;162;55-59;M;Santa Cruz da Conceição;SP;3546207
19621;167;60-64;M;Santa Cruz da Conceição;SP;3546207
19622;134;65-69;M;Santa Cruz da Conceição;SP;3546207
19623;99;70-74;M;Santa Cruz da Conceição;SP;3546207
19624;74;75-79;M;Santa Cruz da Conceição;SP;3546207
19625;43;80-84;M;Santa Cruz da Conceição;SP;3546207
19626;30;85-89;M;Santa Cruz da Conceição;SP;3546207
19627;21;90+;M;Santa Cruz da Conceição;SP;3546207
19628;83;00-04;H;Santa Cruz da Conceição;SP;3546207
19629;118;05-09;H;Santa Cruz da Conceição;SP;3546207
19630;124;10-14;H;Santa Cruz da Conceição;SP;3546207
19631;120;15-19;H;Santa Cruz da Conceição;SP;3546207
19632;135;20-24;H;Santa Cruz da Conceição;SP;3546207
19633;102;25-29;H;Santa Cruz da Conceição;SP;3546207
19634;126;30-34;H;Santa Cruz da Conceição;SP;3546207
19635;147;35-39;H;Santa Cruz da Conceição;SP;3546207
19636;157;40-44;H;Santa Cruz da Conceição;SP;3546207
19637;153;45-49;H;Santa Cruz da Conceição;SP;3546207
19638;157;50-54;H;Santa Cruz da Conceição;SP;3546207
19639;151;55-59;H;Santa Cruz da Conceição;SP;3546207
19640;146;60-64;H;Santa Cruz da Conceição;SP;3546207
19641;133;65-69;H;Santa Cruz da Conceição;SP;3546207
19642;112;70-74;H;Santa Cruz da Conceição;SP;3546207
19643;62;75-79;H;Santa Cruz da Conceição;SP;3546207
19644;43;80-84;H;Santa Cruz da Conceição;SP;3546207
19645;20;85-89;H;Santa Cruz da Conceição;SP;3546207
19646;8;90+;H;Santa Cruz da Conceição;SP;3546207
19647;50;00-04;M;Santa Cruz da Esperança;SP;3546256
19648;71;05-09;M;Santa Cruz da Esperança;SP;3546256
19649;63;10-14;M;Santa Cruz da Esperança;SP;3546256
19650;68;15-19;M;Santa Cruz da Esperança;SP;3546256
19651;54;20-24;M;Santa Cruz da Esperança;SP;3546256
19652;89;25-29;M;Santa Cruz da Esperança;SP;3546256
19653;65;30-34;M;Santa Cruz da Esperança;SP;3546256
19654;71;35-39;M;Santa Cruz da Esperança;SP;3546256
19655;72;40-44;M;Santa Cruz da Esperança;SP;3546256
19656;68;45-49;M;Santa Cruz da Esperança;SP;3546256
19657;70;50-54;M;Santa Cruz da Esperança;SP;3546256
19658;75;55-59;M;Santa Cruz da Esperança;SP;3546256
19659;65;60-64;M;Santa Cruz da Esperança;SP;3546256
19660;53;65-69;M;Santa Cruz da Esperança;SP;3546256
19661;50;70-74;M;Santa Cruz da Esperança;SP;3546256
19662;36;75-79;M;Santa Cruz da Esperança;SP;3546256
19663;23;80-84;M;Santa Cruz da Esperança;SP;3546256
19664;13;85-89;M;Santa Cruz da Esperança;SP;3546256
19665;2;90+;M;Santa Cruz da Esperança;SP;3546256
19666;66;00-04;H;Santa Cruz da Esperança;SP;3546256
19667;72;05-09;H;Santa Cruz da Esperança;SP;3546256
19668;85;10-14;H;Santa Cruz da Esperança;SP;3546256
19669;69;15-19;H;Santa Cruz da Esperança;SP;3546256
19670;69;20-24;H;Santa Cruz da Esperança;SP;3546256
19671;73;25-29;H;Santa Cruz da Esperança;SP;3546256
19672;64;30-34;H;Santa Cruz da Esperança;SP;3546256
19673;84;35-39;H;Santa Cruz da Esperança;SP;3546256
19674;62;40-44;H;Santa Cruz da Esperança;SP;3546256
19675;51;45-49;H;Santa Cruz da Esperança;SP;3546256
19676;55;50-54;H;Santa Cruz da Esperança;SP;3546256
19677;76;55-59;H;Santa Cruz da Esperança;SP;3546256
19678;72;60-64;H;Santa Cruz da Esperança;SP;3546256
19679;53;65-69;H;Santa Cruz da Esperança;SP;3546256
19680;47;70-74;H;Santa Cruz da Esperança;SP;3546256
19681;29;75-79;H;Santa Cruz da Esperança;SP;3546256
19682;19;80-84;H;Santa Cruz da Esperança;SP;3546256
19683;9;85-89;H;Santa Cruz da Esperança;SP;3546256
19684;3;90+;H;Santa Cruz da Esperança;SP;3546256
19685;791;00-04;M;Santa Cruz das Palmeiras;SP;3546306
19686;849;05-09;M;Santa Cruz das Palmeiras;SP;3546306
19687;870;10-14;M;Santa Cruz das Palmeiras;SP;3546306
19688;993;15-19;M;Santa Cruz das Palmeiras;SP;3546306
19689;1006;20-24;M;Santa Cruz das Palmeiras;SP;3546306
19690;1065;25-29;M;Santa Cruz das Palmeiras;SP;3546306
19691;1109;30-34;M;Santa Cruz das Palmeiras;SP;3546306
19692;1217;35-39;M;Santa Cruz das Palmeiras;SP;3546306
19693;1131;40-44;M;Santa Cruz das Palmeiras;SP;3546306
19694;971;45-49;M;Santa Cruz das Palmeiras;SP;3546306
19695;967;50-54;M;Santa Cruz das Palmeiras;SP;3546306
19696;909;55-59;M;Santa Cruz das Palmeiras;SP;3546306
19697;827;60-64;M;Santa Cruz das Palmeiras;SP;3546306
19698;651;65-69;M;Santa Cruz das Palmeiras;SP;3546306
19699;474;70-74;M;Santa Cruz das Palmeiras;SP;3546306
19700;347;75-79;M;Santa Cruz das Palmeiras;SP;3546306
19701;222;80-84;M;Santa Cruz das Palmeiras;SP;3546306
19702;121;85-89;M;Santa Cruz das Palmeiras;SP;3546306
19703;69;90+;M;Santa Cruz das Palmeiras;SP;3546306
19704;857;00-04;H;Santa Cruz das Palmeiras;SP;3546306
19705;956;05-09;H;Santa Cruz das Palmeiras;SP;3546306
19706;905;10-14;H;Santa Cruz das Palmeiras;SP;3546306
