ValorPIB,SetorPIB,AnoPIB,NomeCidadePIB,UFPIB,CodigoIBGE
0,Administração Pública,2011,FLOREAL,SP,3515905
,Administração Pública,2011,FLÓRIDA PAULISTA,SP,3516002
0,Administração Pública,2011,FLORÍNEA,SP,3516101
0,Administração Pública,2011,FRANCA,SP,3516200
0,Administração Pública,2011,FRANCISCO MORATO,SP,3516309
0,Administração Pública,2011,FRANCO DA ROCHA,SP,3516408
9160451000,Administração Pública,2011,GABRIEL MONTEIRO,SP,3516507
,Administração Pública,2011,GÁLIA,SP,3516606
,Administração Pública,2011,GARÇA,SP,3516705
0,Administração Pública,2011,GASTÃO VIDIGAL,SP,3516804
0,Administração Pública,2011,GAVIÃO PEIXOTO,SP,3516853
,Administração Pública,2011,GENERAL SALGADO,SP,3516903
0,Administração Pública,2011,GETULINA,SP,3517000
,Administração Pública,2011,GLICÉRIO,SP,3517109
,Administração Pública,2011,GUAIÇARA,SP,3517208
0,Administração Pública,2011,GUAIMBÊ,SP,3517307
,Administração Pública,2011,GUAÍRA,SP,3517406
,Administração Pública,2011,GUAPIAÇU,SP,3517505
,Administração Pública,2011,GUAPIARA,SP,3517604
,Administração Pública,2011,GUARÁ,SP,3517703
0,Administração Pública,2011,GUARAÇAÍ,SP,3517802
,Administração Pública,2011,GUARACI,SP,3517901
8961063000,Administração Pública,2011,GUARANI D'OESTE,SP,3518008
,Administração Pública,2011,GUARANTÃ,SP,3518107
0,Administração Pública,2011,GUARARAPES,SP,3518206
,Administração Pública,2011,GUARAREMA,SP,3518305
0,Administração Pública,2011,GUARATINGUETÁ,SP,3518404
,Administração Pública,2011,GUAREÍ,SP,3518503
,Administração Pública,2011,GUARIBA,SP,3518602
0,Administração Pública,2011,GUARUJÁ,SP,3518701
3294881000,Administração Pública,2011,GUARULHOS,SP,3518800
0,Administração Pública,2011,GUATAPARÁ,SP,3518859
0,Administração Pública,2011,GUZOLÂNDIA,SP,3518909
,Administração Pública,2011,HERCULÂNDIA,SP,3519006
0,Administração Pública,2011,HOLAMBRA,SP,3519055
0,Administração Pública,2011,HORTOLÂNDIA,SP,3519071
,Administração Pública,2011,IACANGA,SP,3519105
0,Administração Pública,2011,IACRI,SP,3519204
0,Administração Pública,2011,IARAS,SP,3519253
,Administração Pública,2011,IBATÉ,SP,3519303
,Administração Pública,2011,IBIRÁ,SP,3519402
0,Administração Pública,2011,IBIRAREMA,SP,3519501
,Administração Pública,2011,IBITINGA,SP,3519600
0,Administração Pública,2011,IBIÚNA,SP,3519709
,Administração Pública,2011,ICÉM,SP,3519808
0,Administração Pública,2011,IEPÊ,SP,3519907
,Administração Pública,2011,IGARAÇU DO TIETÊ,SP,3520004
,Administração Pública,2011,IGARAPAVA,SP,3520103
0,Administração Pública,2011,IGARATÁ,SP,3520202
,Administração Pública,2011,IGUAPE,SP,3520301
0,Administração Pública,2011,ILHA COMPRIDA,SP,3520426
,Administração Pública,2011,ILHA SOLTEIRA,SP,3520442
0,Administração Pública,2011,ILHABELA,SP,3520400
0,Administração Pública,2011,INDAIATUBA,SP,3520509
0,Administração Pública,2011,INDIANA,SP,3520608
,Administração Pública,2011,INDIAPORÃ,SP,3520707
0,Administração Pública,2011,INÚBIA PAULISTA,SP,3520806
,Administração Pública,2011,IPAUSSU,SP,3520905
0,Administração Pública,2011,IPERÓ,SP,3521002
,Administração Pública,2011,IPEÚNA,SP,3521101
0,Administração Pública,2011,IPIGUÁ,SP,3521150
0,Administração Pública,2011,IPORANGA,SP,3521200
44994000,Administração Pública,2011,IPUÃ,SP,3521309
,Administração Pública,2011,IRACEMÁPOLIS,SP,3521408
0,Administração Pública,2011,IRAPUÃ,SP,3521507
0,Administração Pública,2011,IRAPURU,SP,3521606
,Administração Pública,2011,ITABERÁ,SP,3521705
,Administração Pública,2011,ITAÍ,SP,3521804
,Administração Pública,2011,ITAJOBI,SP,3521903
,Administração Pública,2011,ITAJU,SP,3522000
,Administração Pública,2011,ITANHAÉM,SP,3522109
0,Administração Pública,2011,ITAOCA,SP,3522158
0,Administração Pública,2011,ITAPECERICA DA SERRA,SP,3522208
0,Administração Pública,2011,ITAPETININGA,SP,3522307
,Administração Pública,2011,ITAPEVA,SP,3522406
0,Administração Pública,2011,ITAPEVI,SP,3522505
0,Administração Pública,2011,ITAPIRA,SP,3522604
0,Administração Pública,2011,ITAPIRAPUÃ PAULISTA,SP,3522653
0,Administração Pública,2011,ITÁPOLIS,SP,3522703
0,Administração Pública,2011,ITAPORANGA,SP,3522802
,Administração Pública,2011,ITAPUÍ,SP,3522901
0,Administração Pública,2011,ITAPURA,SP,3523008
0,Administração Pública,2011,ITAQUAQUECETUBA,SP,3523107
118528000,Administração Pública,2011,ITARARÉ,SP,3523206
0,Administração Pública,2011,ITARIRI,SP,3523305
0,Administração Pública,2011,ITATIBA,SP,3523404
,Administração Pública,2011,ITATINGA,SP,3523503
,Administração Pública,2011,ITIRAPINA,SP,3523602
0,Administração Pública,2011,ITIRAPUÃ,SP,3523701
0,Administração Pública,2011,ITOBI,SP,3523800
0,Administração Pública,2011,ITU,SP,3523909
0,Administração Pública,2011,ITUPEVA,SP,3524006
,Administração Pública,2011,ITUVERAVA,SP,3524105
0,Administração Pública,2011,JABORANDI,SP,3524204
191367000,Administração Pública,2011,JABOTICABAL,SP,3524303
0,Administração Pública,2011,JACAREÍ,SP,3524402
,Administração Pública,2011,JACI,SP,3524501
0,Administração Pública,2011,JACUPIRANGA,SP,3524600
0,Administração Pública,2011,JAGUARIÚNA,SP,3524709
,Administração Pública,2011,JALES,SP,3524808
0,Administração Pública,2011,JAMBEIRO,SP,3524907
0,Administração Pública,2011,JANDIRA,SP,3525003
0,Administração Pública,2011,JARDINÓPOLIS,SP,3525102
,Administração Pública,2011,JARINU,SP,3525201
0,Administração Pública,2011,JAÚ,SP,3525300
,Administração Pública,2011,JERIQUARA,SP,3525409
,Administração Pública,2011,JOANÓPOLIS,SP,3525508
0,Administração Pública,2011,JOÃO RAMALHO,SP,3525607
,Administração Pública,2011,JOSÉ BONIFÁCIO,SP,3525706
0,Administração Pública,2011,JÚLIO MESQUITA,SP,3525805
9732941000,Administração Pública,2011,JUMIRIM,SP,3525854
1093924000,Administração Pública,2011,JUNDIAÍ,SP,3525904
0,Administração Pública,2011,JUNQUEIRÓPOLIS,SP,3526001
,Administração Pública,2011,JUQUIÁ,SP,3526100
0,Administração Pública,2011,JUQUITIBA,SP,3526209
0,Administração Pública,2011,LAGOINHA,SP,3526308
,Administração Pública,2011,LARANJAL PAULISTA,SP,3526407
0,Administração Pública,2011,LAVÍNIA,SP,3526506
0,Administração Pública,2011,LAVRINHAS,SP,3526605
0,Administração Pública,2011,LEME,SP,3526704
0,Administração Pública,2011,LENÇÓIS PAULISTA,SP,3526803
0,Administração Pública,2011,LIMEIRA,SP,3526902
,Administração Pública,2011,LINDÓIA,SP,3527009
,Administração Pública,2011,LINS,SP,3527108
,Administração Pública,2011,LORENA,SP,3527207
8529794000,Administração Pública,2011,LOURDES,SP,3527256
0,Administração Pública,2011,LOUVEIRA,SP,3527306
,Administração Pública,2011,LUCÉLIA,SP,3527405
8879743000,Administração Pública,2011,LUCIANÓPOLIS,SP,3527504
,Administração Pública,2011,LUÍS ANTÔNIO,SP,3527603
0,Administração Pública,2011,LUIZIÂNIA,SP,3527702
0,Administração Pública,2011,LUPÉRCIO,SP,3527801
9918722000,Administração Pública,2011,LUTÉCIA,SP,3527900
,Administração Pública,2011,MACATUBA,SP,3528007
0,Administração Pública,2011,MACAUBAL,SP,3528106
0,Administração Pública,2011,MACEDÔNIA,SP,3528205
0,Administração Pública,2011,MAGDA,SP,3528304
0,Administração Pública,2011,MAIRINQUE,SP,3528403
0,Administração Pública,2011,MAIRIPORÃ,SP,3528502
0,Administração Pública,2011,MANDURI,SP,3528601
,Administração Pública,2011,MARABÁ PAULISTA,SP,3528700
,Administração Pública,2011,MARACAÍ,SP,3528809
9285814000,Administração Pública,2011,MARAPOAMA,SP,3528858
0,Administração Pública,2011,MARIÁPOLIS,SP,3528908
644308000,Administração Pública,2011,MARÍLIA,SP,3529005
8128863000,Administração Pública,2011,MARINÓPOLIS,SP,3529104
0,Administração Pública,2011,MARTINÓPOLIS,SP,3529203
,Administração Pública,2011,MATÃO,SP,3529302
0,Administração Pública,2011,MAUÁ,SP,3529401
,Administração Pública,2011,MENDONÇA,SP,3529500
,Administração Pública,2011,MERIDIANO,SP,3529609
8131118000,Administração Pública,2011,MESÓPOLIS,SP,3529658
,Administração Pública,2011,MIGUELÓPOLIS,SP,3529708
,Administração Pública,2011,MINEIROS DO TIETÊ,SP,3529807
11344000,Administração Pública,2011,MIRA ESTRELA,SP,3530003
,Administração Pública,2011,MIRACATU,SP,3529906
,Administração Pública,2011,MIRANDÓPOLIS,SP,3530102
,Administração Pública,2011,MIRANTE DO PARANAPANEMA,SP,3530201
,Administração Pública,2011,MIRASSOL,SP,3530300
0,Administração Pública,2011,MIRASSOLÂNDIA,SP,3530409
,Administração Pública,2011,MOCOCA,SP,3530508
0,Administração Pública,2011,MOGI DAS CRUZES,SP,3530607
0,Administração Pública,2011,MOGI GUAÇU,SP,3530706
0,Administração Pública,2011,MOGI MIRIM,SP,3530805
0,Administração Pública,2011,MOMBUCA,SP,3530904
9224633000,Administração Pública,2011,MONÇÕES,SP,3531001
0,Administração Pública,2011,MONGAGUÁ,SP,3531100
,Administração Pública,2011,MONTE ALEGRE DO SUL,SP,3531209
,Administração Pública,2011,MONTE ALTO,SP,3531308
,Administração Pública,2011,MONTE APRAZÍVEL,SP,3531407
,Administração Pública,2011,MONTE AZUL PAULISTA,SP,3531506
0,Administração Pública,2011,MONTE CASTELO,SP,3531605
0,Administração Pública,2011,MONTE MOR,SP,3531803
0,Administração Pública,2011,MONTEIRO LOBATO,SP,3531704
,Administração Pública,2011,MORRO AGUDO,SP,3531902
,Administração Pública,2011,MORUNGABA,SP,3532009
0,Administração Pública,2011,MOTUCA,SP,3532058
0,Administração Pública,2011,MURUTINGA DO SUL,SP,3532108
,Administração Pública,2011,NANTES,SP,3532157
,Administração Pública,2011,NARANDIBA,SP,3532207
0,Administração Pública,2011,NATIVIDADE DA SERRA,SP,3532306
,Administração Pública,2011,NAZARÉ PAULISTA,SP,3532405
,Administração Pública,2011,NEVES PAULISTA,SP,3532504
,Administração Pública,2011,NHANDEARA,SP,3532603
,Administração Pública,2011,NIPOÃ,SP,3532702
0,Administração Pública,2011,NOVA ALIANÇA,SP,3532801
,Administração Pública,2011,NOVA CAMPINA,SP,3532827
8273111000,Administração Pública,2011,NOVA CANAÃ PAULISTA,SP,3532843
7240444000,Administração Pública,2011,NOVA CASTILHO,SP,3532868
,Administração Pública,2011,NOVA EUROPA,SP,3532900
,Administração Pública,2011,NOVA GRANADA,SP,3533007
7685995000,Administração Pública,2011,NOVA GUATAPORANGA,SP,3533106
0,Administração Pública,2011,NOVA INDEPENDÊNCIA,SP,3533205
0,Administração Pública,2011,NOVA LUZITÂNIA,SP,3533304
0,Administração Pública,2011,NOVA ODESSA,SP,3533403
0,Administração Pública,2011,NOVAIS,SP,3533254
,Administração Pública,2011,NOVO HORIZONTE,SP,3533502
0,Administração Pública,2011,NUPORANGA,SP,3533601
0,Administração Pública,2011,OCAUÇU,SP,3533700
9146422000,Administração Pública,2011,ÓLEO,SP,3533809
,Administração Pública,2011,OLÍMPIA,SP,3533908
,Administração Pública,2011,ONDA VERDE,SP,3534005
0,Administração Pública,2011,ORIENTE,SP,3534104
0,Administração Pública,2011,ORINDIÚVA,SP,3534203
,Administração Pública,2011,ORLÂNDIA,SP,3534302
1911697000,Administração Pública,2011,OSASCO,SP,3534401
9492693000,Administração Pública,2011,OSCAR BRESSANE,SP,3534500
,Administração Pública,2011,OSVALDO CRUZ,SP,3534609
0,Administração Pública,2011,OURINHOS,SP,3534708
0,Administração Pública,2011,OURO VERDE,SP,3534807
,Administração Pública,2011,OUROESTE,SP,3534757
0,Administração Pública,2011,PACAEMBU,SP,3534906
29979000,Administração Pública,2011,PALESTINA,SP,3535002
0,Administração Pública,2011,PALMARES PAULISTA,SP,3535101
0,Administração Pública,2011,PALMEIRA D'OESTE,SP,3535200
,Administração Pública,2011,PALMITAL,SP,3535309
,Administração Pública,2011,PANORAMA,SP,3535408
,Administração Pública,2011,PARAGUAÇU PAULISTA,SP,3535507
,Administração Pública,2011,PARAIBUNA,SP,3535606
,Administração Pública,2011,PARAÍSO,SP,3535705
,Administração Pública,2011,PARANAPANEMA,SP,3535804
0,Administração Pública,2011,PARANAPUÃ,SP,3535903
,Administração Pública,2011,PARAPUÃ,SP,3536000
,Administração Pública,2011,PARDINHO,SP,3536109
,Administração Pública,2011,PARIQUERA-AÇU,SP,3536208
8417808000,Administração Pública,2011,PARISI,SP,3536257
,Administração Pública,2011,PATROCÍNIO PAULISTA,SP,3536307
,Administração Pública,2011,PAULICÉIA,SP,3536406
0,Administração Pública,2011,PAULÍNIA,SP,3536505
7138423000,Administração Pública,2011,PAULISTÂNIA,SP,3536570
0,Administração Pública,2011,PAULO DE FARIA,SP,3536604
,Administração Pública,2011,PEDERNEIRAS,SP,3536703
0,Administração Pública,2011,PEDRA BELA,SP,3536802
0,Administração Pública,2011,PEDRANÓPOLIS,SP,3536901
,Administração Pública,2011,PEDREGULHO,SP,3537008
117023000,Administração Pública,2011,PEDREIRA,SP,3537107
0,Administração Pública,2011,PEDRINHAS PAULISTA,SP,3537156
0,Administração Pública,2011,PEDRO DE TOLEDO,SP,3537206
0,Administração Pública,2011,PENÁPOLIS,SP,3537305
,Administração Pública,2011,PEREIRA BARRETO,SP,3537404
0,Administração Pública,2011,PEREIRAS,SP,3537503
,Administração Pública,2011,PERUÍBE,SP,3537602
0,Administração Pública,2011,PIACATU,SP,3537701
,Administração Pública,2011,PIEDADE,SP,3537800
,Administração Pública,2011,PILAR DO SUL,SP,3537909
0,Administração Pública,2011,PINDAMONHANGABA,SP,3538006
,Administração Pública,2011,PINDORAMA,SP,3538105
,Administração Pública,2011,PINHALZINHO,SP,3538204
0,Administração Pública,2011,PIQUEROBI,SP,3538303
0,Administração Pública,2011,PIQUETE,SP,3538501
,Administração Pública,2011,PIRACAIA,SP,3538600
0,Administração Pública,2011,PIRACICABA,SP,3538709
,Administração Pública,2011,PIRAJU,SP,3538808
,Administração Pública,2011,PIRAJUÍ,SP,3538907
,Administração Pública,2011,PIRANGI,SP,3539004
0,Administração Pública,2011,PIRAPORA DO BOM JESUS,SP,3539103
,Administração Pública,2011,PIRAPOZINHO,SP,3539202
173825000,Administração Pública,2011,PIRASSUNUNGA,SP,3539301
,Administração Pública,2011,PIRATININGA,SP,3539400
,Administração Pública,2011,PITANGUEIRAS,SP,3539509
,Administração Pública,2011,PLANALTO,SP,3539608
0,Administração Pública,2011,PLATINA,SP,3539707
296472000,Administração Pública,2011,POÁ,SP,3539806
,Administração Pública,2011,POLONI,SP,3539905
,Administração Pública,2011,POMPÉIA,SP,3540002
0,Administração Pública,2011,PONGAÍ,SP,3540101
,Administração Pública,2011,PONTAL,SP,3540200
0,Administração Pública,2011,PONTALINDA,SP,3540259
,Administração Pública,2011,PONTES GESTAL,SP,3540309
0,Administração Pública,2011,POPULINA,SP,3540408
,Administração Pública,2011,PORANGABA,SP,3540507
140069000,Administração Pública,2011,PORTO FELIZ,SP,3540606
,Administração Pública,2011,PORTO FERREIRA,SP,3540705
0,Administração Pública,2011,POTIM,SP,3540754
,Administração Pública,2011,POTIRENDABA,SP,3540804
9027513000,Administração Pública,2011,PRACINHA,SP,3540853
,Administração Pública,2011,PRADÓPOLIS,SP,3540903
0,Administração Pública,2011,PRAIA GRANDE,SP,3541000
0,Administração Pública,2011,PRATÂNIA,SP,3541059
0,Administração Pública,2011,PRESIDENTE ALVES,SP,3541109
,Administração Pública,2011,PRESIDENTE BERNARDES,SP,3541208
,Administração Pública,2011,PRESIDENTE EPITÁCIO,SP,3541307
0,Administração Pública,2011,PRESIDENTE PRUDENTE,SP,3541406
,Administração Pública,2011,PRESIDENTE VENCESLAU,SP,3541505
,Administração Pública,2011,PROMISSÃO,SP,3541604
0,Administração Pública,2011,QUADRA,SP,3541653
,Administração Pública,2011,QUATÁ,SP,3541703
,Administração Pública,2011,QUEIROZ,SP,3541802
0,Administração Pública,2011,QUELUZ,SP,3541901
,Administração Pública,2011,QUINTANA,SP,3542008
,Administração Pública,2011,RAFARD,SP,3542107
0,Administração Pública,2011,RANCHARIA,SP,3542206
0,Administração Pública,2011,REDENÇÃO DA SERRA,SP,3542305
,Administração Pública,2011,REGENTE FEIJÓ,SP,3542404
0,Administração Pública,2011,REGINÓPOLIS,SP,3542503
,Administração Pública,2011,REGISTRO,SP,3542602
,Administração Pública,2011,RESTINGA,SP,3542701
0,Administração Pública,2011,RIBEIRA,SP,3542800
,Administração Pública,2011,RIBEIRÃO BONITO,SP,3542909
0,Administração Pública,2011,RIBEIRÃO BRANCO,SP,3543006
0,Administração Pública,2011,RIBEIRÃO CORRENTE,SP,3543105
0,Administração Pública,2011,RIBEIRÃO DO SUL,SP,3543204
8273131000,Administração Pública,2011,RIBEIRÃO DOS ÍNDIOS,SP,3543238
0,Administração Pública,2011,RIBEIRÃO GRANDE,SP,3543253
0,Administração Pública,2011,RIBEIRÃO PIRES,SP,3543303
1726904000,Administração Pública,2011,RIBEIRÃO PRETO,SP,3543402
0,Administração Pública,2011,RIFAINA,SP,3543600
,Administração Pública,2011,RINCÃO,SP,3543709
,Administração Pública,2011,RINÓPOLIS,SP,3543808
0,Administração Pública,2011,RIO CLARO,SP,3543907
,Administração Pública,2011,RIO DAS PEDRAS,SP,3544004
0,Administração Pública,2011,RIO GRANDE DA SERRA,SP,3544103
,Administração Pública,2011,RIOLÂNDIA,SP,3544202
0,Administração Pública,2011,RIVERSUL,SP,3543501
0,Administração Pública,2011,ROSANA,SP,3544251
,Administração Pública,2011,ROSEIRA,SP,3544301
9629818000,Administração Pública,2011,RUBIÁCEA,SP,3544400
0,Administração Pública,2011,RUBINÉIA,SP,3544509
0,Administração Pública,2011,SABINO,SP,3544608
8553636000,Administração Pública,2011,SAGRES,SP,3544707
0,Administração Pública,2011,SALES,SP,3544806
,Administração Pública,2011,SALES OLIVEIRA,SP,3544905
0,Administração Pública,2011,SALESÓPOLIS,SP,3545001
0,Administração Pública,2011,SALMOURÃO,SP,3545100
,Administração Pública,2011,SALTINHO,SP,3545159
0,Administração Pública,2011,SALTO,SP,3545209
0,Administração Pública,2011,SALTO DE PIRAPORA,SP,3545308
,Administração Pública,2011,SALTO GRANDE,SP,3545407
,Administração Pública,2011,SANDOVALINA,SP,3545506
0,Administração Pública,2011,SANTA ADÉLIA,SP,3545605
,Administração Pública,2011,SANTA ALBERTINA,SP,3545704
0,Administração Pública,2011,SANTA BÁRBARA D'OESTE,SP,3545803
,Administração Pública,2011,SANTA BRANCA,SP,3546009
9599658000,Administração Pública,2011,SANTA CLARA D'OESTE,SP,3546108
,Administração Pública,2011,SANTA CRUZ DA CONCEIÇÃO,SP,3546207
7856321000,Administração Pública,2011,SANTA CRUZ DA ESPERANÇA,SP,3546256
,Administração Pública,2011,SANTA CRUZ DAS PALMEIRAS,SP,3546306
,Administração Pública,2011,SANTA CRUZ DO RIO PARDO,SP,3546405
0,Administração Pública,2011,SANTA ERNESTINA,SP,3546504
0,Administração Pública,2011,SANTA FÉ DO SUL,SP,3546603
0,Administração Pública,2011,SANTA GERTRUDES,SP,3546702
0,Administração Pública,2011,SANTA ISABEL,SP,3546801
0,Administração Pública,2011,SANTA LÚCIA,SP,3546900
,Administração Pública,2011,SANTA MARIA DA SERRA,SP,3547007
0,Administração Pública,2011,SANTA MERCEDES,SP,3547106
9733088000,Administração Pública,2011,SANTA RITA D'OESTE,SP,3547403
0,Administração Pública,2011,SANTA RITA DO PASSA QUATRO,SP,3547502
0,Administração Pública,2011,SANTA ROSA DE VITERBO,SP,3547601
6426618000,Administração Pública,2011,SANTA SALETE,SP,3547650
7190499000,Administração Pública,2011,SANTANA DA PONTE PENSA,SP,3547205
0,Administração Pública,2011,SANTANA DE PARNAÍBA,SP,3547304
0,Administração Pública,2011,SANTO ANASTÁCIO,SP,3547700
1772424000,Administração Pública,2011,SANTO ANDRÉ,SP,3547809
,Administração Pública,2011,SANTO ANTÔNIO DA ALEGRIA,SP,3547908
,Administração Pública,2011,SANTO ANTÔNIO DE POSSE,SP,3548005
,Administração Pública,2011,SANTO ANTÔNIO DO ARACANGUÁ,SP,3548054
,Administração Pública,2011,SANTO ANTÔNIO DO JARDIM,SP,3548104
0,Administração Pública,2011,SANTO ANTÔNIO DO PINHAL,SP,3548203
9209274000,Administração Pública,2011,SANTO EXPEDITO,SP,3548302
0,Administração Pública,2011,SANTÓPOLIS DO AGUAPEÍ,SP,3548401
1473854000,Administração Pública,2011,SANTOS,SP,3548500
0,Administração Pública,2011,SÃO BENTO DO SAPUCAÍ,SP,3548609
2100186000,Administração Pública,2011,SÃO BERNARDO DO CAMPO,SP,3548708
0,Administração Pública,2011,SÃO CAETANO DO SUL,SP,3548807
0,Administração Pública,2011,SÃO CARLOS,SP,3548906
9814614000,Administração Pública,2011,SÃO FRANCISCO,SP,3549003
,Administração Pública,2011,SÃO JOÃO DA BOA VISTA,SP,3549102
9290152000,Administração Pública,2011,SÃO JOÃO DAS DUAS PONTES,SP,3549201
8231507000,Administração Pública,2011,SÃO JOÃO DE IRACEMA,SP,3549250
8217037000,Administração Pública,2011,SÃO JOÃO DO PAU D'ALHO,SP,3549300
,Administração Pública,2011,SÃO JOAQUIM DA BARRA,SP,3549409
0,Administração Pública,2011,SÃO JOSÉ DA BELA VISTA,SP,3549508
0,Administração Pública,2011,SÃO JOSÉ DO BARREIRO,SP,3549607
,Administração Pública,2011,SÃO JOSÉ DO RIO PARDO,SP,3549706
0,Administração Pública,2011,SÃO JOSÉ DO RIO PRETO,SP,3549805
1698898000,Administração Pública,2011,SÃO JOSÉ DOS CAMPOS,SP,3549904
0,Administração Pública,2011,SÃO LOURENÇO DA SERRA,SP,3549953
,Administração Pública,2011,SÃO LUIZ DO PARAITINGA,SP,3550001
,Administração Pública,2011,SÃO MANUEL,SP,3550100
0,Administração Pública,2011,SÃO MIGUEL ARCANJO,SP,3550209
29286358000,Administração Pública,2011,SÃO PAULO,SP,3550308
,Administração Pública,2011,SÃO PEDRO,SP,3550407
0,Administração Pública,2011,SÃO PEDRO DO TURVO,SP,3550506
,Administração Pública,2011,SÃO ROQUE,SP,3550605
0,Administração Pública,2011,SÃO SEBASTIÃO,SP,3550704
,Administração Pública,2011,SÃO SEBASTIÃO DA GRAMA,SP,3550803
,Administração Pública,2011,SÃO SIMÃO,SP,3550902
851703000,Administração Pública,2011,SÃO VICENTE,SP,3551009
,Administração Pública,2011,SARAPUÍ,SP,3551108
0,Administração Pública,2011,SARUTAIÁ,SP,3551207
,Administração Pública,2011,SEBASTIANÓPOLIS DO SUL,SP,3551306
,Administração Pública,2011,SERRA AZUL,SP,3551405
,Administração Pública,2011,SERRA NEGRA,SP,3551603
107364000,Administração Pública,2011,SERRANA,SP,3551504
328964000,Administração Pública,2011,SERTÃOZINHO,SP,3551702
,Administração Pública,2011,SETE BARRAS,SP,3551801
,Administração Pública,2011,SEVERÍNIA,SP,3551900
0,Administração Pública,2011,SILVEIRAS,SP,3552007
,Administração Pública,2011,SOCORRO,SP,3552106
1549206000,Administração Pública,2011,SOROCABA,SP,3552205
,Administração Pública,2011,SUD MENNUCCI,SP,3552304
0,Administração Pública,2011,SUMARÉ,SP,3552403
,Administração Pública,2011,SUZANÁPOLIS,SP,3552551
0,Administração Pública,2011,SUZANO,SP,3552502
,Administração Pública,2011,TABAPUÃ,SP,3552601
,Administração Pública,2011,TABATINGA,SP,3552700
0,Administração Pública,2011,TABOÃO DA SERRA,SP,3552809
0,Administração Pública,2011,TACIBA,SP,3552908
,Administração Pública,2011,TAGUAÍ,SP,3553005
0,Administração Pública,2011,TAIAÇU,SP,3553104
0,Administração Pública,2011,TAIÚVA,SP,3553203
,Administração Pública,2011,TAMBAÚ,SP,3553302
,Administração Pública,2011,TANABI,SP,3553401
0,Administração Pública,2011,TAPIRAÍ,SP,3553500
,Administração Pública,2011,TAPIRATIBA,SP,3553609
7904194000,Administração Pública,2011,TAQUARAL,SP,3553658
0,Administração Pública,2011,TAQUARITINGA,SP,3553708
,Administração Pública,2011,TAQUARITUBA,SP,3553807
0,Administração Pública,2011,TAQUARIVAÍ,SP,3553856
0,Administração Pública,2011,TARABAI,SP,3553906
,Administração Pública,2011,TARUMÃ,SP,3553955
0,Administração Pública,2011,TATUÍ,SP,3554003
0,Administração Pública,2011,TAUBATÉ,SP,3554102
0,Administração Pública,2011,TEJUPÁ,SP,3554201
,Administração Pública,2011,TEODORO SAMPAIO,SP,3554300
0,Administração Pública,2011,TERRA ROXA,SP,3554409
,Administração Pública,2011,TIETÊ,SP,3554508
0,Administração Pública,2011,TIMBURI,SP,3554607
7407512000,Administração Pública,2011,TORRE DE PEDRA,SP,3554656
,Administração Pública,2011,TORRINHA,SP,3554706
7010713000,Administração Pública,2011,TRABIJU,SP,3554755
0,Administração Pública,2011,TREMEMBÉ,SP,3554805
0,Administração Pública,2011,TRÊS FRONTEIRAS,SP,3554904
,Administração Pública,2011,TUIUTI,SP,3554953
,Administração Pública,2011,TUPÃ,SP,3555000
0,Administração Pública,2011,TUPI PAULISTA,SP,3555109
8449363000,Administração Pública,2011,TURIÚBA,SP,3555208
8598955000,Administração Pública,2011,TURMALINA,SP,3555307
,Administração Pública,2011,UBARANA,SP,3555356
,Administração Pública,2011,UBATUBA,SP,3555406
0,Administração Pública,2011,UBIRAJARA,SP,3555505
,Administração Pública,2011,UCHOA,SP,3555604
0,Administração Pública,2011,UNIÃO PAULISTA,SP,3555703
,Administração Pública,2011,URÂNIA,SP,3555802
6937957000,Administração Pública,2011,URU,SP,3555901
,Administração Pública,2011,URUPÊS,SP,3556008
,Administração Pública,2011,VALENTIM GENTIL,SP,3556107
0,Administração Pública,2011,VALINHOS,SP,3556206
,Administração Pública,2011,VALPARAÍSO,SP,3556305
0,Administração Pública,2011,VARGEM,SP,3556354
,Administração Pública,2011,VARGEM GRANDE DO SUL,SP,3556404
0,Administração Pública,2011,VARGEM GRANDE PAULISTA,SP,3556453
0,Administração Pública,2011,VÁRZEA PAULISTA,SP,3556503
0,Administração Pública,2011,VERA CRUZ,SP,3556602
0,Administração Pública,2011,VINHEDO,SP,3556701
,Administração Pública,2011,VIRADOURO,SP,3556800
,Administração Pública,2011,VISTA ALEGRE DO ALTO,SP,3556909
7190964000,Administração Pública,2011,VITÓRIA BRASIL,SP,3556958
0,Administração Pública,2011,VOTORANTIM,SP,3557006
,Administração Pública,2011,VOTUPORANGA,SP,3557105
0,Administração Pública,2011,ZACARIAS,SP,3557154
,Administração Pública,2012,ADAMANTINA,SP,3500105
0,Administração Pública,2012,ADOLFO,SP,3500204
,Administração Pública,2012,AGUAÍ,SP,3500303
,Administração Pública,2012,ÁGUAS DA PRATA,SP,3500402
0,Administração Pública,2012,ÁGUAS DE LINDÓIA,SP,3500501
0,Administração Pública,2012,ÁGUAS DE SANTA BÁRBARA,SP,3500550
,Administração Pública,2012,ÁGUAS DE SÃO PEDRO,SP,3500600
,Administração Pública,2012,AGUDOS,SP,3500709
0,Administração Pública,2012,ALAMBARI,SP,3500758
0,Administração Pública,2012,ALFREDO MARCONDES,SP,3500808
22755000,Administração Pública,2012,ALTAIR,SP,3500907
,Administração Pública,2012,ALTINÓPOLIS,SP,3501004
0,Administração Pública,2012,ALTO ALEGRE,SP,3501103
0,Administração Pública,2012,ALUMÍNIO,SP,3501152
,Administração Pública,2012,ÁLVARES FLORENCE,SP,3501202
