ContagemPop,FaixaEtariaPop,SexoPop,NomeCidadePopulacao,UFPopulacao,CodigoIBGE
934,20 a 24,M,Rancharia,SP,3542206
948,25 a 29,M,Rancharia,SP,3542206
1028,30 a 34,M,Rancharia,SP,3542206
1038,35 a 39,M,Rancharia,SP,3542206
1094,40 a 44,M,Rancharia,SP,3542206
1004,45 a 49,M,Rancharia,SP,3542206
1085,50 a 54,M,Rancharia,SP,3542206
1097,55 a 59,M,Rancharia,SP,3542206
952,60 a 64,M,Rancharia,SP,3542206
725,65 a 69,M,Rancharia,SP,3542206
543,70 a 74,M,Rancharia,SP,3542206
405,75 a 79,M,Rancharia,SP,3542206
270,80 a 84,M,Rancharia,SP,3542206
157,85 a 89,M,Rancharia,SP,3542206
96,90 e +,M,Rancharia,SP,3542206
824,00 a 04,H,Rancharia,SP,3542206
931,05 a 09,H,Rancharia,SP,3542206
883,10 a 14,H,Rancharia,SP,3542206
950,15 a 19,H,Rancharia,SP,3542206
955,20 a 24,H,Rancharia,SP,3542206
936,25 a 29,H,Rancharia,SP,3542206
909,30 a 34,H,Rancharia,SP,3542206
1049,35 a 39,H,Rancharia,SP,3542206
1009,40 a 44,H,Rancharia,SP,3542206
984,45 a 49,H,Rancharia,SP,3542206
914,50 a 54,H,Rancharia,SP,3542206
981,55 a 59,H,Rancharia,SP,3542206
814,60 a 64,H,Rancharia,SP,3542206
630,65 a 69,H,Rancharia,SP,3542206
411,70 a 74,H,Rancharia,SP,3542206
296,75 a 79,H,Rancharia,SP,3542206
190,80 a 84,H,Rancharia,SP,3542206
90,85 a 89,H,Rancharia,SP,3542206
51,90 e +,H,Rancharia,SP,3542206
111,00 a 04,M,Redenção da Serra,SP,3542305
118,05 a 09,M,Redenção da Serra,SP,3542305
154,10 a 14,M,Redenção da Serra,SP,3542305
119,15 a 19,M,Redenção da Serra,SP,3542305
124,20 a 24,M,Redenção da Serra,SP,3542305
124,25 a 29,M,Redenção da Serra,SP,3542305
121,30 a 34,M,Redenção da Serra,SP,3542305
131,35 a 39,M,Redenção da Serra,SP,3542305
171,40 a 44,M,Redenção da Serra,SP,3542305
152,45 a 49,M,Redenção da Serra,SP,3542305
155,50 a 54,M,Redenção da Serra,SP,3542305
159,55 a 59,M,Redenção da Serra,SP,3542305
160,60 a 64,M,Redenção da Serra,SP,3542305
135,65 a 69,M,Redenção da Serra,SP,3542305
91,70 a 74,M,Redenção da Serra,SP,3542305
62,75 a 79,M,Redenção da Serra,SP,3542305
24,80 a 84,M,Redenção da Serra,SP,3542305
20,85 a 89,M,Redenção da Serra,SP,3542305
8,90 e +,M,Redenção da Serra,SP,3542305
122,00 a 04,H,Redenção da Serra,SP,3542305
146,05 a 09,H,Redenção da Serra,SP,3542305
141,10 a 14,H,Redenção da Serra,SP,3542305
158,15 a 19,H,Redenção da Serra,SP,3542305
138,20 a 24,H,Redenção da Serra,SP,3542305
110,25 a 29,H,Redenção da Serra,SP,3542305
130,30 a 34,H,Redenção da Serra,SP,3542305
136,35 a 39,H,Redenção da Serra,SP,3542305
167,40 a 44,H,Redenção da Serra,SP,3542305
181,45 a 49,H,Redenção da Serra,SP,3542305
162,50 a 54,H,Redenção da Serra,SP,3542305
156,55 a 59,H,Redenção da Serra,SP,3542305
191,60 a 64,H,Redenção da Serra,SP,3542305
172,65 a 69,H,Redenção da Serra,SP,3542305
106,70 a 74,H,Redenção da Serra,SP,3542305
69,75 a 79,H,Redenção da Serra,SP,3542305
52,80 a 84,H,Redenção da Serra,SP,3542305
13,85 a 89,H,Redenção da Serra,SP,3542305
5,90 e +,H,Redenção da Serra,SP,3542305
545,00 a 04,M,Regente Feijó,SP,3542404
579,05 a 09,M,Regente Feijó,SP,3542404
555,10 a 14,M,Regente Feijó,SP,3542404
574,15 a 19,M,Regente Feijó,SP,3542404
662,20 a 24,M,Regente Feijó,SP,3542404
673,25 a 29,M,Regente Feijó,SP,3542404
746,30 a 34,M,Regente Feijó,SP,3542404
772,35 a 39,M,Regente Feijó,SP,3542404
833,40 a 44,M,Regente Feijó,SP,3542404
688,45 a 49,M,Regente Feijó,SP,3542404
730,50 a 54,M,Regente Feijó,SP,3542404
768,55 a 59,M,Regente Feijó,SP,3542404
600,60 a 64,M,Regente Feijó,SP,3542404
518,65 a 69,M,Regente Feijó,SP,3542404
369,70 a 74,M,Regente Feijó,SP,3542404
277,75 a 79,M,Regente Feijó,SP,3542404
202,80 a 84,M,Regente Feijó,SP,3542404
92,85 a 89,M,Regente Feijó,SP,3542404
60,90 e +,M,Regente Feijó,SP,3542404
560,00 a 04,H,Regente Feijó,SP,3542404
645,05 a 09,H,Regente Feijó,SP,3542404
656,10 a 14,H,Regente Feijó,SP,3542404
692,15 a 19,H,Regente Feijó,SP,3542404
684,20 a 24,H,Regente Feijó,SP,3542404
705,25 a 29,H,Regente Feijó,SP,3542404
661,30 a 34,H,Regente Feijó,SP,3542404
749,35 a 39,H,Regente Feijó,SP,3542404
772,40 a 44,H,Regente Feijó,SP,3542404
674,45 a 49,H,Regente Feijó,SP,3542404
648,50 a 54,H,Regente Feijó,SP,3542404
657,55 a 59,H,Regente Feijó,SP,3542404
601,60 a 64,H,Regente Feijó,SP,3542404
433,65 a 69,H,Regente Feijó,SP,3542404
309,70 a 74,H,Regente Feijó,SP,3542404
220,75 a 79,H,Regente Feijó,SP,3542404
142,80 a 84,H,Regente Feijó,SP,3542404
68,85 a 89,H,Regente Feijó,SP,3542404
26,90 e +,H,Regente Feijó,SP,3542404
140,00 a 04,M,Reginópolis,SP,3542503
170,05 a 09,M,Reginópolis,SP,3542503
210,10 a 14,M,Reginópolis,SP,3542503
181,15 a 19,M,Reginópolis,SP,3542503
169,20 a 24,M,Reginópolis,SP,3542503
167,25 a 29,M,Reginópolis,SP,3542503
200,30 a 34,M,Reginópolis,SP,3542503
220,35 a 39,M,Reginópolis,SP,3542503
249,40 a 44,M,Reginópolis,SP,3542503
194,45 a 49,M,Reginópolis,SP,3542503
202,50 a 54,M,Reginópolis,SP,3542503
154,55 a 59,M,Reginópolis,SP,3542503
189,60 a 64,M,Reginópolis,SP,3542503
153,65 a 69,M,Reginópolis,SP,3542503
119,70 a 74,M,Reginópolis,SP,3542503
81,75 a 79,M,Reginópolis,SP,3542503
77,80 a 84,M,Reginópolis,SP,3542503
34,85 a 89,M,Reginópolis,SP,3542503
12,90 e +,M,Reginópolis,SP,3542503
136,00 a 04,H,Reginópolis,SP,3542503
197,05 a 09,H,Reginópolis,SP,3542503
169,10 a 14,H,Reginópolis,SP,3542503
231,15 a 19,H,Reginópolis,SP,3542503
925,20 a 24,H,Reginópolis,SP,3542503
776,25 a 29,H,Reginópolis,SP,3542503
488,30 a 34,H,Reginópolis,SP,3542503
352,35 a 39,H,Reginópolis,SP,3542503
304,40 a 44,H,Reginópolis,SP,3542503
239,45 a 49,H,Reginópolis,SP,3542503
195,50 a 54,H,Reginópolis,SP,3542503
184,55 a 59,H,Reginópolis,SP,3542503
138,60 a 64,H,Reginópolis,SP,3542503
152,65 a 69,H,Reginópolis,SP,3542503
111,70 a 74,H,Reginópolis,SP,3542503
69,75 a 79,H,Reginópolis,SP,3542503
46,80 a 84,H,Reginópolis,SP,3542503
12,85 a 89,H,Reginópolis,SP,3542503
17,90 e +,H,Reginópolis,SP,3542503
1687,00 a 04,M,Registro,SP,3542602
1986,05 a 09,M,Registro,SP,3542602
1997,10 a 14,M,Registro,SP,3542602
1980,15 a 19,M,Registro,SP,3542602
1947,20 a 24,M,Registro,SP,3542602
1988,25 a 29,M,Registro,SP,3542602
2063,30 a 34,M,Registro,SP,3542602
2437,35 a 39,M,Registro,SP,3542602
2612,40 a 44,M,Registro,SP,3542602
2213,45 a 49,M,Registro,SP,3542602
2006,50 a 54,M,Registro,SP,3542602
1808,55 a 59,M,Registro,SP,3542602
1598,60 a 64,M,Registro,SP,3542602
1283,65 a 69,M,Registro,SP,3542602
1013,70 a 74,M,Registro,SP,3542602
701,75 a 79,M,Registro,SP,3542602
462,80 a 84,M,Registro,SP,3542602
251,85 a 89,M,Registro,SP,3542602
169,90 e +,M,Registro,SP,3542602
1856,00 a 04,H,Registro,SP,3542602
2140,05 a 09,H,Registro,SP,3542602
2051,10 a 14,H,Registro,SP,3542602
2116,15 a 19,H,Registro,SP,3542602
2280,20 a 24,H,Registro,SP,3542602
2080,25 a 29,H,Registro,SP,3542602
2070,30 a 34,H,Registro,SP,3542602
2262,35 a 39,H,Registro,SP,3542602
2489,40 a 44,H,Registro,SP,3542602
2081,45 a 49,H,Registro,SP,3542602
1971,50 a 54,H,Registro,SP,3542602
1655,55 a 59,H,Registro,SP,3542602
1391,60 a 64,H,Registro,SP,3542602
1224,65 a 69,H,Registro,SP,3542602
851,70 a 74,H,Registro,SP,3542602
590,75 a 79,H,Registro,SP,3542602
365,80 a 84,H,Registro,SP,3542602
174,85 a 89,H,Registro,SP,3542602
100,90 e +,H,Registro,SP,3542602
178,00 a 04,M,Restinga,SP,3542701
261,05 a 09,M,Restinga,SP,3542701
224,10 a 14,M,Restinga,SP,3542701
252,15 a 19,M,Restinga,SP,3542701
224,20 a 24,M,Restinga,SP,3542701
224,25 a 29,M,Restinga,SP,3542701
228,30 a 34,M,Restinga,SP,3542701
273,35 a 39,M,Restinga,SP,3542701
246,40 a 44,M,Restinga,SP,3542701
220,45 a 49,M,Restinga,SP,3542701
207,50 a 54,M,Restinga,SP,3542701
207,55 a 59,M,Restinga,SP,3542701
160,60 a 64,M,Restinga,SP,3542701
127,65 a 69,M,Restinga,SP,3542701
76,70 a 74,M,Restinga,SP,3542701
51,75 a 79,M,Restinga,SP,3542701
39,80 a 84,M,Restinga,SP,3542701
23,85 a 89,M,Restinga,SP,3542701
7,90 e +,M,Restinga,SP,3542701
205,00 a 04,H,Restinga,SP,3542701
227,05 a 09,H,Restinga,SP,3542701
234,10 a 14,H,Restinga,SP,3542701
241,15 a 19,H,Restinga,SP,3542701
247,20 a 24,H,Restinga,SP,3542701
242,25 a 29,H,Restinga,SP,3542701
203,30 a 34,H,Restinga,SP,3542701
241,35 a 39,H,Restinga,SP,3542701
249,40 a 44,H,Restinga,SP,3542701
180,45 a 49,H,Restinga,SP,3542701
214,50 a 54,H,Restinga,SP,3542701
207,55 a 59,H,Restinga,SP,3542701
167,60 a 64,H,Restinga,SP,3542701
120,65 a 69,H,Restinga,SP,3542701
92,70 a 74,H,Restinga,SP,3542701
53,75 a 79,H,Restinga,SP,3542701
39,80 a 84,H,Restinga,SP,3542701
11,85 a 89,H,Restinga,SP,3542701
5,90 e +,H,Restinga,SP,3542701
88,00 a 04,M,Ribeira,SP,3542800
95,05 a 09,M,Ribeira,SP,3542800
112,10 a 14,M,Ribeira,SP,3542800
110,15 a 19,M,Ribeira,SP,3542800
98,20 a 24,M,Ribeira,SP,3542800
85,25 a 29,M,Ribeira,SP,3542800
120,30 a 34,M,Ribeira,SP,3542800
106,35 a 39,M,Ribeira,SP,3542800
101,40 a 44,M,Ribeira,SP,3542800
100,45 a 49,M,Ribeira,SP,3542800
107,50 a 54,M,Ribeira,SP,3542800
95,55 a 59,M,Ribeira,SP,3542800
85,60 a 64,M,Ribeira,SP,3542800
78,65 a 69,M,Ribeira,SP,3542800
65,70 a 74,M,Ribeira,SP,3542800
40,75 a 79,M,Ribeira,SP,3542800
36,80 a 84,M,Ribeira,SP,3542800
12,85 a 89,M,Ribeira,SP,3542800
10,90 e +,M,Ribeira,SP,3542800
106,00 a 04,H,Ribeira,SP,3542800
101,05 a 09,H,Ribeira,SP,3542800
114,10 a 14,H,Ribeira,SP,3542800
121,15 a 19,H,Ribeira,SP,3542800
91,20 a 24,H,Ribeira,SP,3542800
103,25 a 29,H,Ribeira,SP,3542800
89,30 a 34,H,Ribeira,SP,3542800
114,35 a 39,H,Ribeira,SP,3542800
108,40 a 44,H,Ribeira,SP,3542800
116,45 a 49,H,Ribeira,SP,3542800
103,50 a 54,H,Ribeira,SP,3542800
95,55 a 59,H,Ribeira,SP,3542800
108,60 a 64,H,Ribeira,SP,3542800
77,65 a 69,H,Ribeira,SP,3542800
61,70 a 74,H,Ribeira,SP,3542800
42,75 a 79,H,Ribeira,SP,3542800
26,80 a 84,H,Ribeira,SP,3542800
11,85 a 89,H,Ribeira,SP,3542800
3,90 e +,H,Ribeira,SP,3542800
314,00 a 04,M,Ribeirão Bonito,SP,3542909
360,05 a 09,M,Ribeirão Bonito,SP,3542909
353,10 a 14,M,Ribeirão Bonito,SP,3542909
348,15 a 19,M,Ribeirão Bonito,SP,3542909
355,20 a 24,M,Ribeirão Bonito,SP,3542909
404,25 a 29,M,Ribeirão Bonito,SP,3542909
386,30 a 34,M,Ribeirão Bonito,SP,3542909
405,35 a 39,M,Ribeirão Bonito,SP,3542909
392,40 a 44,M,Ribeirão Bonito,SP,3542909
420,45 a 49,M,Ribeirão Bonito,SP,3542909
376,50 a 54,M,Ribeirão Bonito,SP,3542909
337,55 a 59,M,Ribeirão Bonito,SP,3542909
300,60 a 64,M,Ribeirão Bonito,SP,3542909
270,65 a 69,M,Ribeirão Bonito,SP,3542909
196,70 a 74,M,Ribeirão Bonito,SP,3542909
128,75 a 79,M,Ribeirão Bonito,SP,3542909
100,80 a 84,M,Ribeirão Bonito,SP,3542909
55,85 a 89,M,Ribeirão Bonito,SP,3542909
42,90 e +,M,Ribeirão Bonito,SP,3542909
307,00 a 04,H,Ribeirão Bonito,SP,3542909
341,05 a 09,H,Ribeirão Bonito,SP,3542909
360,10 a 14,H,Ribeirão Bonito,SP,3542909
356,15 a 19,H,Ribeirão Bonito,SP,3542909
395,20 a 24,H,Ribeirão Bonito,SP,3542909
360,25 a 29,H,Ribeirão Bonito,SP,3542909
382,30 a 34,H,Ribeirão Bonito,SP,3542909
429,35 a 39,H,Ribeirão Bonito,SP,3542909
465,40 a 44,H,Ribeirão Bonito,SP,3542909
382,45 a 49,H,Ribeirão Bonito,SP,3542909
376,50 a 54,H,Ribeirão Bonito,SP,3542909
340,55 a 59,H,Ribeirão Bonito,SP,3542909
281,60 a 64,H,Ribeirão Bonito,SP,3542909
240,65 a 69,H,Ribeirão Bonito,SP,3542909
159,70 a 74,H,Ribeirão Bonito,SP,3542909
129,75 a 79,H,Ribeirão Bonito,SP,3542909
84,80 a 84,H,Ribeirão Bonito,SP,3542909
46,85 a 89,H,Ribeirão Bonito,SP,3542909
16,90 e +,H,Ribeirão Bonito,SP,3542909
647,00 a 04,M,Ribeirão Branco,SP,3543006
695,05 a 09,M,Ribeirão Branco,SP,3543006
683,10 a 14,M,Ribeirão Branco,SP,3543006
722,15 a 19,M,Ribeirão Branco,SP,3543006
708,20 a 24,M,Ribeirão Branco,SP,3543006
728,25 a 29,M,Ribeirão Branco,SP,3543006
720,30 a 34,M,Ribeirão Branco,SP,3543006
710,35 a 39,M,Ribeirão Branco,SP,3543006
669,40 a 44,M,Ribeirão Branco,SP,3543006
629,45 a 49,M,Ribeirão Branco,SP,3543006
561,50 a 54,M,Ribeirão Branco,SP,3543006
477,55 a 59,M,Ribeirão Branco,SP,3543006
398,60 a 64,M,Ribeirão Branco,SP,3543006
297,65 a 69,M,Ribeirão Branco,SP,3543006
225,70 a 74,M,Ribeirão Branco,SP,3543006
147,75 a 79,M,Ribeirão Branco,SP,3543006
76,80 a 84,M,Ribeirão Branco,SP,3543006
37,85 a 89,M,Ribeirão Branco,SP,3543006
19,90 e +,M,Ribeirão Branco,SP,3543006
749,00 a 04,H,Ribeirão Branco,SP,3543006
689,05 a 09,H,Ribeirão Branco,SP,3543006
674,10 a 14,H,Ribeirão Branco,SP,3543006
757,15 a 19,H,Ribeirão Branco,SP,3543006
768,20 a 24,H,Ribeirão Branco,SP,3543006
740,25 a 29,H,Ribeirão Branco,SP,3543006
700,30 a 34,H,Ribeirão Branco,SP,3543006
678,35 a 39,H,Ribeirão Branco,SP,3543006
730,40 a 44,H,Ribeirão Branco,SP,3543006
602,45 a 49,H,Ribeirão Branco,SP,3543006
581,50 a 54,H,Ribeirão Branco,SP,3543006
528,55 a 59,H,Ribeirão Branco,SP,3543006
426,60 a 64,H,Ribeirão Branco,SP,3543006
340,65 a 69,H,Ribeirão Branco,SP,3543006
226,70 a 74,H,Ribeirão Branco,SP,3543006
167,75 a 79,H,Ribeirão Branco,SP,3543006
77,80 a 84,H,Ribeirão Branco,SP,3543006
35,85 a 89,H,Ribeirão Branco,SP,3543006
12,90 e +,H,Ribeirão Branco,SP,3543006
145,00 a 04,M,Ribeirão Corrente,SP,3543105
182,05 a 09,M,Ribeirão Corrente,SP,3543105
182,10 a 14,M,Ribeirão Corrente,SP,3543105
172,15 a 19,M,Ribeirão Corrente,SP,3543105
165,20 a 24,M,Ribeirão Corrente,SP,3543105
160,25 a 29,M,Ribeirão Corrente,SP,3543105
161,30 a 34,M,Ribeirão Corrente,SP,3543105
182,35 a 39,M,Ribeirão Corrente,SP,3543105
165,40 a 44,M,Ribeirão Corrente,SP,3543105
137,45 a 49,M,Ribeirão Corrente,SP,3543105
142,50 a 54,M,Ribeirão Corrente,SP,3543105
133,55 a 59,M,Ribeirão Corrente,SP,3543105
105,60 a 64,M,Ribeirão Corrente,SP,3543105
98,65 a 69,M,Ribeirão Corrente,SP,3543105
74,70 a 74,M,Ribeirão Corrente,SP,3543105
51,75 a 79,M,Ribeirão Corrente,SP,3543105
29,80 a 84,M,Ribeirão Corrente,SP,3543105
14,85 a 89,M,Ribeirão Corrente,SP,3543105
5,90 e +,M,Ribeirão Corrente,SP,3543105
154,00 a 04,H,Ribeirão Corrente,SP,3543105
171,05 a 09,H,Ribeirão Corrente,SP,3543105
164,10 a 14,H,Ribeirão Corrente,SP,3543105
145,15 a 19,H,Ribeirão Corrente,SP,3543105
212,20 a 24,H,Ribeirão Corrente,SP,3543105
166,25 a 29,H,Ribeirão Corrente,SP,3543105
179,30 a 34,H,Ribeirão Corrente,SP,3543105
157,35 a 39,H,Ribeirão Corrente,SP,3543105
176,40 a 44,H,Ribeirão Corrente,SP,3543105
149,45 a 49,H,Ribeirão Corrente,SP,3543105
142,50 a 54,H,Ribeirão Corrente,SP,3543105
129,55 a 59,H,Ribeirão Corrente,SP,3543105
116,60 a 64,H,Ribeirão Corrente,SP,3543105
77,65 a 69,H,Ribeirão Corrente,SP,3543105
68,70 a 74,H,Ribeirão Corrente,SP,3543105
53,75 a 79,H,Ribeirão Corrente,SP,3543105
26,80 a 84,H,Ribeirão Corrente,SP,3543105
15,85 a 89,H,Ribeirão Corrente,SP,3543105
7,90 e +,H,Ribeirão Corrente,SP,3543105
133,00 a 04,M,Ribeirão do Sul,SP,3543204
130,05 a 09,M,Ribeirão do Sul,SP,3543204
124,10 a 14,M,Ribeirão do Sul,SP,3543204
140,15 a 19,M,Ribeirão do Sul,SP,3543204
129,20 a 24,M,Ribeirão do Sul,SP,3543204
162,25 a 29,M,Ribeirão do Sul,SP,3543204
142,30 a 34,M,Ribeirão do Sul,SP,3543204
167,35 a 39,M,Ribeirão do Sul,SP,3543204
179,40 a 44,M,Ribeirão do Sul,SP,3543204
177,45 a 49,M,Ribeirão do Sul,SP,3543204
157,50 a 54,M,Ribeirão do Sul,SP,3543204
175,55 a 59,M,Ribeirão do Sul,SP,3543204
142,60 a 64,M,Ribeirão do Sul,SP,3543204
109,65 a 69,M,Ribeirão do Sul,SP,3543204
99,70 a 74,M,Ribeirão do Sul,SP,3543204
84,75 a 79,M,Ribeirão do Sul,SP,3543204
49,80 a 84,M,Ribeirão do Sul,SP,3543204
26,85 a 89,M,Ribeirão do Sul,SP,3543204
12,90 e +,M,Ribeirão do Sul,SP,3543204
130,00 a 04,H,Ribeirão do Sul,SP,3543204
139,05 a 09,H,Ribeirão do Sul,SP,3543204
143,10 a 14,H,Ribeirão do Sul,SP,3543204
150,15 a 19,H,Ribeirão do Sul,SP,3543204
147,20 a 24,H,Ribeirão do Sul,SP,3543204
148,25 a 29,H,Ribeirão do Sul,SP,3543204
137,30 a 34,H,Ribeirão do Sul,SP,3543204
160,35 a 39,H,Ribeirão do Sul,SP,3543204
169,40 a 44,H,Ribeirão do Sul,SP,3543204
178,45 a 49,H,Ribeirão do Sul,SP,3543204
153,50 a 54,H,Ribeirão do Sul,SP,3543204
154,55 a 59,H,Ribeirão do Sul,SP,3543204
149,60 a 64,H,Ribeirão do Sul,SP,3543204
146,65 a 69,H,Ribeirão do Sul,SP,3543204
105,70 a 74,H,Ribeirão do Sul,SP,3543204
71,75 a 79,H,Ribeirão do Sul,SP,3543204
39,80 a 84,H,Ribeirão do Sul,SP,3543204
19,85 a 89,H,Ribeirão do Sul,SP,3543204
4,90 e +,H,Ribeirão do Sul,SP,3543204
44,00 a 04,M,Ribeirão dos Índios,SP,3543238
43,05 a 09,M,Ribeirão dos Índios,SP,3543238
53,10 a 14,M,Ribeirão dos Índios,SP,3543238
62,15 a 19,M,Ribeirão dos Índios,SP,3543238
70,20 a 24,M,Ribeirão dos Índios,SP,3543238
59,25 a 29,M,Ribeirão dos Índios,SP,3543238
64,30 a 34,M,Ribeirão dos Índios,SP,3543238
70,35 a 39,M,Ribeirão dos Índios,SP,3543238
68,40 a 44,M,Ribeirão dos Índios,SP,3543238
77,45 a 49,M,Ribeirão dos Índios,SP,3543238
81,50 a 54,M,Ribeirão dos Índios,SP,3543238
83,55 a 59,M,Ribeirão dos Índios,SP,3543238
82,60 a 64,M,Ribeirão dos Índios,SP,3543238
62,65 a 69,M,Ribeirão dos Índios,SP,3543238
44,70 a 74,M,Ribeirão dos Índios,SP,3543238
44,75 a 79,M,Ribeirão dos Índios,SP,3543238
25,80 a 84,M,Ribeirão dos Índios,SP,3543238
18,85 a 89,M,Ribeirão dos Índios,SP,3543238
8,90 e +,M,Ribeirão dos Índios,SP,3543238
52,00 a 04,H,Ribeirão dos Índios,SP,3543238
51,05 a 09,H,Ribeirão dos Índios,SP,3543238
53,10 a 14,H,Ribeirão dos Índios,SP,3543238
61,15 a 19,H,Ribeirão dos Índios,SP,3543238
61,20 a 24,H,Ribeirão dos Índios,SP,3543238
56,25 a 29,H,Ribeirão dos Índios,SP,3543238
51,30 a 34,H,Ribeirão dos Índios,SP,3543238
68,35 a 39,H,Ribeirão dos Índios,SP,3543238
69,40 a 44,H,Ribeirão dos Índios,SP,3543238
70,45 a 49,H,Ribeirão dos Índios,SP,3543238
67,50 a 54,H,Ribeirão dos Índios,SP,3543238
76,55 a 59,H,Ribeirão dos Índios,SP,3543238
52,60 a 64,H,Ribeirão dos Índios,SP,3543238
60,65 a 69,H,Ribeirão dos Índios,SP,3543238
46,70 a 74,H,Ribeirão dos Índios,SP,3543238
38,75 a 79,H,Ribeirão dos Índios,SP,3543238
22,80 a 84,H,Ribeirão dos Índios,SP,3543238
9,85 a 89,H,Ribeirão dos Índios,SP,3543238
6,90 e +,H,Ribeirão dos Índios,SP,3543238
198,00 a 04,M,Ribeirão Grande,SP,3543253
197,05 a 09,M,Ribeirão Grande,SP,3543253
237,10 a 14,M,Ribeirão Grande,SP,3543253
288,15 a 19,M,Ribeirão Grande,SP,3543253
218,20 a 24,M,Ribeirão Grande,SP,3543253
242,25 a 29,M,Ribeirão Grande,SP,3543253
253,30 a 34,M,Ribeirão Grande,SP,3543253
286,35 a 39,M,Ribeirão Grande,SP,3543253
286,40 a 44,M,Ribeirão Grande,SP,3543253
239,45 a 49,M,Ribeirão Grande,SP,3543253
273,50 a 54,M,Ribeirão Grande,SP,3543253
228,55 a 59,M,Ribeirão Grande,SP,3543253
199,60 a 64,M,Ribeirão Grande,SP,3543253
148,65 a 69,M,Ribeirão Grande,SP,3543253
142,70 a 74,M,Ribeirão Grande,SP,3543253
84,75 a 79,M,Ribeirão Grande,SP,3543253
56,80 a 84,M,Ribeirão Grande,SP,3543253
33,85 a 89,M,Ribeirão Grande,SP,3543253
17,90 e +,M,Ribeirão Grande,SP,3543253
228,00 a 04,H,Ribeirão Grande,SP,3543253
251,05 a 09,H,Ribeirão Grande,SP,3543253
269,10 a 14,H,Ribeirão Grande,SP,3543253
273,15 a 19,H,Ribeirão Grande,SP,3543253
245,20 a 24,H,Ribeirão Grande,SP,3543253
258,25 a 29,H,Ribeirão Grande,SP,3543253
235,30 a 34,H,Ribeirão Grande,SP,3543253
283,35 a 39,H,Ribeirão Grande,SP,3543253
332,40 a 44,H,Ribeirão Grande,SP,3543253
255,45 a 49,H,Ribeirão Grande,SP,3543253
278,50 a 54,H,Ribeirão Grande,SP,3543253
239,55 a 59,H,Ribeirão Grande,SP,3543253
199,60 a 64,H,Ribeirão Grande,SP,3543253
168,65 a 69,H,Ribeirão Grande,SP,3543253
134,70 a 74,H,Ribeirão Grande,SP,3543253
89,75 a 79,H,Ribeirão Grande,SP,3543253
53,80 a 84,H,Ribeirão Grande,SP,3543253
26,85 a 89,H,Ribeirão Grande,SP,3543253
11,90 e +,H,Ribeirão Grande,SP,3543253
2884,00 a 04,M,Ribeirão Pires,SP,3543303
3422,05 a 09,M,Ribeirão Pires,SP,3543303
3342,10 a 14,M,Ribeirão Pires,SP,3543303
3464,15 a 19,M,Ribeirão Pires,SP,3543303
3903,20 a 24,M,Ribeirão Pires,SP,3543303
3998,25 a 29,M,Ribeirão Pires,SP,3543303
4218,30 a 34,M,Ribeirão Pires,SP,3543303
4717,35 a 39,M,Ribeirão Pires,SP,3543303
5002,40 a 44,M,Ribeirão Pires,SP,3543303
4563,45 a 49,M,Ribeirão Pires,SP,3543303
4362,50 a 54,M,Ribeirão Pires,SP,3543303
4017,55 a 59,M,Ribeirão Pires,SP,3543303
3570,60 a 64,M,Ribeirão Pires,SP,3543303
3060,65 a 69,M,Ribeirão Pires,SP,3543303
2221,70 a 74,M,Ribeirão Pires,SP,3543303
1476,75 a 79,M,Ribeirão Pires,SP,3543303
826,80 a 84,M,Ribeirão Pires,SP,3543303
494,85 a 89,M,Ribeirão Pires,SP,3543303
281,90 e +,M,Ribeirão Pires,SP,3543303
2981,00 a 04,H,Ribeirão Pires,SP,3543303
3480,05 a 09,H,Ribeirão Pires,SP,3543303
3528,10 a 14,H,Ribeirão Pires,SP,3543303
3686,15 a 19,H,Ribeirão Pires,SP,3543303
4145,20 a 24,H,Ribeirão Pires,SP,3543303
3905,25 a 29,H,Ribeirão Pires,SP,3543303
4071,30 a 34,H,Ribeirão Pires,SP,3543303
4331,35 a 39,H,Ribeirão Pires,SP,3543303
4694,40 a 44,H,Ribeirão Pires,SP,3543303
4245,45 a 49,H,Ribeirão Pires,SP,3543303
3823,50 a 54,H,Ribeirão Pires,SP,3543303
3616,55 a 59,H,Ribeirão Pires,SP,3543303
2939,60 a 64,H,Ribeirão Pires,SP,3543303
2437,65 a 69,H,Ribeirão Pires,SP,3543303
1812,70 a 74,H,Ribeirão Pires,SP,3543303
1110,75 a 79,H,Ribeirão Pires,SP,3543303
565,80 a 84,H,Ribeirão Pires,SP,3543303
247,85 a 89,H,Ribeirão Pires,SP,3543303
124,90 e +,H,Ribeirão Pires,SP,3543303
18253,00 a 04,M,Ribeirão Preto,SP,3543402
19863,05 a 09,M,Ribeirão Preto,SP,3543402
19670,10 a 14,M,Ribeirão Preto,SP,3543402
20943,15 a 19,M,Ribeirão Preto,SP,3543402
25991,20 a 24,M,Ribeirão Preto,SP,3543402
29005,25 a 29,M,Ribeirão Preto,SP,3543402
29722,30 a 34,M,Ribeirão Preto,SP,3543402
31485,35 a 39,M,Ribeirão Preto,SP,3543402
30766,40 a 44,M,Ribeirão Preto,SP,3543402
24817,45 a 49,M,Ribeirão Preto,SP,3543402
22723,50 a 54,M,Ribeirão Preto,SP,3543402
21918,55 a 59,M,Ribeirão Preto,SP,3543402
20176,60 a 64,M,Ribeirão Preto,SP,3543402
16920,65 a 69,M,Ribeirão Preto,SP,3543402
