ano;cod_ibge;municipio;sexo;idade;populacao
2010;3543600;Rifaina;Homens;55 a 59;94
2010;3543600;Rifaina;Homens;60 a 64;78
2010;3543600;Rifaina;Homens;65 a 69;64
2010;3543600;Rifaina;Homens;70 a 74;43
2010;3543600;Rifaina;Homens;75 a 79;30
2010;3543600;Rifaina;Homens;80 a 84;18
2010;3543600;Rifaina;Homens;85 a 89;8
2010;3543600;Rifaina;Homens;90 e +;2
2010;3543600;Rifaina;Mulheres;00 a 04;108
2010;3543600;Rifaina;Mulheres;05 a 09;109
2010;3543600;Rifaina;Mulheres;10 a 14;124
2010;3543600;Rifaina;Mulheres;15 a 19;136
2010;3543600;Rifaina;Mulheres;20 a 24;101
2010;3543600;Rifaina;Mulheres;25 a 29;140
2010;3543600;Rifaina;Mulheres;30 a 34;142
2010;3543600;Rifaina;Mulheres;35 a 39;120
2010;3543600;Rifaina;Mulheres;40 a 44;136
2010;3543600;Rifaina;Mulheres;45 a 49;116
2010;3543600;Rifaina;Mulheres;50 a 54;116
2010;3543600;Rifaina;Mulheres;55 a 59;92
2010;3543600;Rifaina;Mulheres;60 a 64;83
2010;3543600;Rifaina;Mulheres;65 a 69;64
2010;3543600;Rifaina;Mulheres;70 a 74;46
2010;3543600;Rifaina;Mulheres;75 a 79;38
2010;3543600;Rifaina;Mulheres;80 a 84;22
2010;3543600;Rifaina;Mulheres;85 a 89;12
2010;3543600;Rifaina;Mulheres;90 e +;7
2010;3543709;Rincão;Homens;00 a 04;399
2010;3543709;Rincão;Homens;05 a 09;393
2010;3543709;Rincão;Homens;10 a 14;472
2010;3543709;Rincão;Homens;15 a 19;467
2010;3543709;Rincão;Homens;20 a 24;448
2010;3543709;Rincão;Homens;25 a 29;444
2010;3543709;Rincão;Homens;30 a 34;412
2010;3543709;Rincão;Homens;35 a 39;394
2010;3543709;Rincão;Homens;40 a 44;377
2010;3543709;Rincão;Homens;45 a 49;329
2010;3543709;Rincão;Homens;50 a 54;281
2010;3543709;Rincão;Homens;55 a 59;242
2010;3543709;Rincão;Homens;60 a 64;210
2010;3543709;Rincão;Homens;65 a 69;138
2010;3543709;Rincão;Homens;70 a 74;108
2010;3543709;Rincão;Homens;75 a 79;69
2010;3543709;Rincão;Homens;80 a 84;37
2010;3543709;Rincão;Homens;85 a 89;18
2010;3543709;Rincão;Homens;90 e +;6
2010;3543709;Rincão;Mulheres;00 a 04;361
2010;3543709;Rincão;Mulheres;05 a 09;398
2010;3543709;Rincão;Mulheres;10 a 14;447
2010;3543709;Rincão;Mulheres;15 a 19;443
2010;3543709;Rincão;Mulheres;20 a 24;434
2010;3543709;Rincão;Mulheres;25 a 29;468
2010;3543709;Rincão;Mulheres;30 a 34;388
2010;3543709;Rincão;Mulheres;35 a 39;380
2010;3543709;Rincão;Mulheres;40 a 44;367
2010;3543709;Rincão;Mulheres;45 a 49;302
2010;3543709;Rincão;Mulheres;50 a 54;288
2010;3543709;Rincão;Mulheres;55 a 59;220
2010;3543709;Rincão;Mulheres;60 a 64;208
2010;3543709;Rincão;Mulheres;65 a 69;146
2010;3543709;Rincão;Mulheres;70 a 74;122
2010;3543709;Rincão;Mulheres;75 a 79;84
2010;3543709;Rincão;Mulheres;80 a 84;72
2010;3543709;Rincão;Mulheres;85 a 89;31
2010;3543709;Rincão;Mulheres;90 e +;11
2010;3543808;Rinópolis;Homens;00 a 04;277
2010;3543808;Rinópolis;Homens;05 a 09;332
2010;3543808;Rinópolis;Homens;10 a 14;360
2010;3543808;Rinópolis;Homens;15 a 19;421
2010;3543808;Rinópolis;Homens;20 a 24;462
2010;3543808;Rinópolis;Homens;25 a 29;407
2010;3543808;Rinópolis;Homens;30 a 34;357
2010;3543808;Rinópolis;Homens;35 a 39;314
2010;3543808;Rinópolis;Homens;40 a 44;341
2010;3543808;Rinópolis;Homens;45 a 49;337
2010;3543808;Rinópolis;Homens;50 a 54;327
2010;3543808;Rinópolis;Homens;55 a 59;293
2010;3543808;Rinópolis;Homens;60 a 64;224
2010;3543808;Rinópolis;Homens;65 a 69;183
2010;3543808;Rinópolis;Homens;70 a 74;159
2010;3543808;Rinópolis;Homens;75 a 79;124
2010;3543808;Rinópolis;Homens;80 a 84;91
2010;3543808;Rinópolis;Homens;85 a 89;25
2010;3543808;Rinópolis;Homens;90 e +;17
2010;3543808;Rinópolis;Mulheres;00 a 04;299
2010;3543808;Rinópolis;Mulheres;05 a 09;299
2010;3543808;Rinópolis;Mulheres;10 a 14;311
2010;3543808;Rinópolis;Mulheres;15 a 19;360
2010;3543808;Rinópolis;Mulheres;20 a 24;400
2010;3543808;Rinópolis;Mulheres;25 a 29;363
2010;3543808;Rinópolis;Mulheres;30 a 34;324
2010;3543808;Rinópolis;Mulheres;35 a 39;342
2010;3543808;Rinópolis;Mulheres;40 a 44;306
2010;3543808;Rinópolis;Mulheres;45 a 49;344
2010;3543808;Rinópolis;Mulheres;50 a 54;349
2010;3543808;Rinópolis;Mulheres;55 a 59;269
2010;3543808;Rinópolis;Mulheres;60 a 64;230
2010;3543808;Rinópolis;Mulheres;65 a 69;218
2010;3543808;Rinópolis;Mulheres;70 a 74;185
2010;3543808;Rinópolis;Mulheres;75 a 79;117
2010;3543808;Rinópolis;Mulheres;80 a 84;98
2010;3543808;Rinópolis;Mulheres;85 a 89;48
2010;3543808;Rinópolis;Mulheres;90 e +;22
2010;3543907;Rio Claro;Homens;00 a 04;5721
2010;3543907;Rio Claro;Homens;05 a 09;5953
2010;3543907;Rio Claro;Homens;10 a 14;6960
2010;3543907;Rio Claro;Homens;15 a 19;7302
2010;3543907;Rio Claro;Homens;20 a 24;8139
2010;3543907;Rio Claro;Homens;25 a 29;8549
2010;3543907;Rio Claro;Homens;30 a 34;7985
2010;3543907;Rio Claro;Homens;35 a 39;6887
2010;3543907;Rio Claro;Homens;40 a 44;6466
2010;3543907;Rio Claro;Homens;45 a 49;6332
2010;3543907;Rio Claro;Homens;50 a 54;5492
2010;3543907;Rio Claro;Homens;55 a 59;4349
2010;3543907;Rio Claro;Homens;60 a 64;3386
2010;3543907;Rio Claro;Homens;65 a 69;2476
2010;3543907;Rio Claro;Homens;70 a 74;1880
2010;3543907;Rio Claro;Homens;75 a 79;1340
2010;3543907;Rio Claro;Homens;80 a 84;951
2010;3543907;Rio Claro;Homens;85 a 89;358
2010;3543907;Rio Claro;Homens;90 e +;161
2010;3543907;Rio Claro;Mulheres;00 a 04;5346
2010;3543907;Rio Claro;Mulheres;05 a 09;5640
2010;3543907;Rio Claro;Mulheres;10 a 14;6940
2010;3543907;Rio Claro;Mulheres;15 a 19;7188
2010;3543907;Rio Claro;Mulheres;20 a 24;7931
2010;3543907;Rio Claro;Mulheres;25 a 29;8454
2010;3543907;Rio Claro;Mulheres;30 a 34;8091
2010;3543907;Rio Claro;Mulheres;35 a 39;7209
2010;3543907;Rio Claro;Mulheres;40 a 44;6820
2010;3543907;Rio Claro;Mulheres;45 a 49;6649
2010;3543907;Rio Claro;Mulheres;50 a 54;6031
2010;3543907;Rio Claro;Mulheres;55 a 59;4874
2010;3543907;Rio Claro;Mulheres;60 a 64;4063
2010;3543907;Rio Claro;Mulheres;65 a 69;3109
2010;3543907;Rio Claro;Mulheres;70 a 74;2537
2010;3543907;Rio Claro;Mulheres;75 a 79;2029
2010;3543907;Rio Claro;Mulheres;80 a 84;1506
2010;3543907;Rio Claro;Mulheres;85 a 89;801
2010;3543907;Rio Claro;Mulheres;90 e +;348
2010;3544004;Rio das Pedras;Homens;00 a 04;1053
2010;3544004;Rio das Pedras;Homens;05 a 09;1122
2010;3544004;Rio das Pedras;Homens;10 a 14;1257
2010;3544004;Rio das Pedras;Homens;15 a 19;1290
2010;3544004;Rio das Pedras;Homens;20 a 24;1481
2010;3544004;Rio das Pedras;Homens;25 a 29;1564
2010;3544004;Rio das Pedras;Homens;30 a 34;1300
2010;3544004;Rio das Pedras;Homens;35 a 39;1221
2010;3544004;Rio das Pedras;Homens;40 a 44;1055
2010;3544004;Rio das Pedras;Homens;45 a 49;949
2010;3544004;Rio das Pedras;Homens;50 a 54;768
2010;3544004;Rio das Pedras;Homens;55 a 59;560
2010;3544004;Rio das Pedras;Homens;60 a 64;479
2010;3544004;Rio das Pedras;Homens;65 a 69;305
2010;3544004;Rio das Pedras;Homens;70 a 74;224
2010;3544004;Rio das Pedras;Homens;75 a 79;152
2010;3544004;Rio das Pedras;Homens;80 a 84;78
2010;3544004;Rio das Pedras;Homens;85 a 89;44
2010;3544004;Rio das Pedras;Homens;90 e +;12
2010;3544004;Rio das Pedras;Mulheres;00 a 04;1083
2010;3544004;Rio das Pedras;Mulheres;05 a 09;1106
2010;3544004;Rio das Pedras;Mulheres;10 a 14;1207
2010;3544004;Rio das Pedras;Mulheres;15 a 19;1138
2010;3544004;Rio das Pedras;Mulheres;20 a 24;1412
2010;3544004;Rio das Pedras;Mulheres;25 a 29;1407
2010;3544004;Rio das Pedras;Mulheres;30 a 34;1263
2010;3544004;Rio das Pedras;Mulheres;35 a 39;1150
2010;3544004;Rio das Pedras;Mulheres;40 a 44;1034
2010;3544004;Rio das Pedras;Mulheres;45 a 49;917
2010;3544004;Rio das Pedras;Mulheres;50 a 54;735
2010;3544004;Rio das Pedras;Mulheres;55 a 59;631
2010;3544004;Rio das Pedras;Mulheres;60 a 64;477
2010;3544004;Rio das Pedras;Mulheres;65 a 69;353
2010;3544004;Rio das Pedras;Mulheres;70 a 74;270
2010;3544004;Rio das Pedras;Mulheres;75 a 79;206
2010;3544004;Rio das Pedras;Mulheres;80 a 84;116
2010;3544004;Rio das Pedras;Mulheres;85 a 89;48
2010;3544004;Rio das Pedras;Mulheres;90 e +;34
2010;3544202;Riolândia;Homens;00 a 04;363
2010;3544202;Riolândia;Homens;05 a 09;381
2010;3544202;Riolândia;Homens;10 a 14;386
2010;3544202;Riolândia;Homens;15 a 19;388
2010;3544202;Riolândia;Homens;20 a 24;694
2010;3544202;Riolândia;Homens;25 a 29;801
2010;3544202;Riolândia;Homens;30 a 34;784
2010;3544202;Riolândia;Homens;35 a 39;496
2010;3544202;Riolândia;Homens;40 a 44;404
2010;3544202;Riolândia;Homens;45 a 49;310
2010;3544202;Riolândia;Homens;50 a 54;251
2010;3544202;Riolândia;Homens;55 a 59;209
2010;3544202;Riolândia;Homens;60 a 64;173
2010;3544202;Riolândia;Homens;65 a 69;150
2010;3544202;Riolândia;Homens;70 a 74;102
2010;3544202;Riolândia;Homens;75 a 79;55
2010;3544202;Riolândia;Homens;80 a 84;43
2010;3544202;Riolândia;Homens;85 a 89;26
2010;3544202;Riolândia;Homens;90 e +;6
2010;3544202;Riolândia;Mulheres;00 a 04;357
2010;3544202;Riolândia;Mulheres;05 a 09;339
2010;3544202;Riolândia;Mulheres;10 a 14;373
2010;3544202;Riolândia;Mulheres;15 a 19;401
2010;3544202;Riolândia;Mulheres;20 a 24;420
2010;3544202;Riolândia;Mulheres;25 a 29;370
2010;3544202;Riolândia;Mulheres;30 a 34;368
2010;3544202;Riolândia;Mulheres;35 a 39;328
2010;3544202;Riolândia;Mulheres;40 a 44;305
2010;3544202;Riolândia;Mulheres;45 a 49;279
2010;3544202;Riolândia;Mulheres;50 a 54;234
2010;3544202;Riolândia;Mulheres;55 a 59;190
2010;3544202;Riolândia;Mulheres;60 a 64;195
2010;3544202;Riolândia;Mulheres;65 a 69;140
2010;3544202;Riolândia;Mulheres;70 a 74;97
2010;3544202;Riolândia;Mulheres;75 a 79;71
2010;3544202;Riolândia;Mulheres;80 a 84;61
2010;3544202;Riolândia;Mulheres;85 a 89;16
2010;3544202;Riolândia;Mulheres;90 e +;9
2010;3544251;Rosana;Homens;00 a 04;650
2010;3544251;Rosana;Homens;05 a 09;783
2010;3544251;Rosana;Homens;10 a 14;1031
2010;3544251;Rosana;Homens;15 a 19;993
2010;3544251;Rosana;Homens;20 a 24;826
2010;3544251;Rosana;Homens;25 a 29;671
2010;3544251;Rosana;Homens;30 a 34;653
2010;3544251;Rosana;Homens;35 a 39;668
2010;3544251;Rosana;Homens;40 a 44;682
2010;3544251;Rosana;Homens;45 a 49;587
2010;3544251;Rosana;Homens;50 a 54;586
2010;3544251;Rosana;Homens;55 a 59;494
2010;3544251;Rosana;Homens;60 a 64;392
2010;3544251;Rosana;Homens;65 a 69;292
2010;3544251;Rosana;Homens;70 a 74;233
2010;3544251;Rosana;Homens;75 a 79;138
2010;3544251;Rosana;Homens;80 a 84;58
2010;3544251;Rosana;Homens;85 a 89;24
2010;3544251;Rosana;Homens;90 e +;19
2010;3544251;Rosana;Mulheres;00 a 04;606
2010;3544251;Rosana;Mulheres;05 a 09;713
2010;3544251;Rosana;Mulheres;10 a 14;960
2010;3544251;Rosana;Mulheres;15 a 19;924
2010;3544251;Rosana;Mulheres;20 a 24;790
2010;3544251;Rosana;Mulheres;25 a 29;763
2010;3544251;Rosana;Mulheres;30 a 34;756
2010;3544251;Rosana;Mulheres;35 a 39;797
2010;3544251;Rosana;Mulheres;40 a 44;797
2010;3544251;Rosana;Mulheres;45 a 49;722
2010;3544251;Rosana;Mulheres;50 a 54;603
2010;3544251;Rosana;Mulheres;55 a 59;464
2010;3544251;Rosana;Mulheres;60 a 64;382
2010;3544251;Rosana;Mulheres;65 a 69;274
2010;3544251;Rosana;Mulheres;70 a 74;171
2010;3544251;Rosana;Mulheres;75 a 79;88
2010;3544251;Rosana;Mulheres;80 a 84;52
2010;3544251;Rosana;Mulheres;85 a 89;30
2010;3544251;Rosana;Mulheres;90 e +;19
2010;3544301;Roseira;Homens;00 a 04;342
2010;3544301;Roseira;Homens;05 a 09;387
2010;3544301;Roseira;Homens;10 a 14;415
2010;3544301;Roseira;Homens;15 a 19;432
2010;3544301;Roseira;Homens;20 a 24;408
2010;3544301;Roseira;Homens;25 a 29;480
2010;3544301;Roseira;Homens;30 a 34;409
2010;3544301;Roseira;Homens;35 a 39;395
2010;3544301;Roseira;Homens;40 a 44;334
2010;3544301;Roseira;Homens;45 a 49;322
2010;3544301;Roseira;Homens;50 a 54;276
2010;3544301;Roseira;Homens;55 a 59;213
2010;3544301;Roseira;Homens;60 a 64;147
2010;3544301;Roseira;Homens;65 a 69;106
2010;3544301;Roseira;Homens;70 a 74;77
2010;3544301;Roseira;Homens;75 a 79;45
2010;3544301;Roseira;Homens;80 a 84;35
2010;3544301;Roseira;Homens;85 a 89;14
2010;3544301;Roseira;Homens;90 e +;5
2010;3544301;Roseira;Mulheres;00 a 04;336
2010;3544301;Roseira;Mulheres;05 a 09;332
2010;3544301;Roseira;Mulheres;10 a 14;387
2010;3544301;Roseira;Mulheres;15 a 19;410
2010;3544301;Roseira;Mulheres;20 a 24;380
2010;3544301;Roseira;Mulheres;25 a 29;439
2010;3544301;Roseira;Mulheres;30 a 34;449
2010;3544301;Roseira;Mulheres;35 a 39;352
2010;3544301;Roseira;Mulheres;40 a 44;336
2010;3544301;Roseira;Mulheres;45 a 49;293
2010;3544301;Roseira;Mulheres;50 a 54;299
2010;3544301;Roseira;Mulheres;55 a 59;242
2010;3544301;Roseira;Mulheres;60 a 64;160
2010;3544301;Roseira;Mulheres;65 a 69;116
2010;3544301;Roseira;Mulheres;70 a 74;61
2010;3544301;Roseira;Mulheres;75 a 79;84
2010;3544301;Roseira;Mulheres;80 a 84;48
2010;3544301;Roseira;Mulheres;85 a 89;23
2010;3544301;Roseira;Mulheres;90 e +;10
2010;3544400;Rubiácea;Homens;00 a 04;99
2010;3544400;Rubiácea;Homens;05 a 09;87
2010;3544400;Rubiácea;Homens;10 a 14;121
2010;3544400;Rubiácea;Homens;15 a 19;116
2010;3544400;Rubiácea;Homens;20 a 24;124
2010;3544400;Rubiácea;Homens;25 a 29;124
2010;3544400;Rubiácea;Homens;30 a 34;112
2010;3544400;Rubiácea;Homens;35 a 39;110
2010;3544400;Rubiácea;Homens;40 a 44;106
2010;3544400;Rubiácea;Homens;45 a 49;89
2010;3544400;Rubiácea;Homens;50 a 54;81
2010;3544400;Rubiácea;Homens;55 a 59;56
2010;3544400;Rubiácea;Homens;60 a 64;53
2010;3544400;Rubiácea;Homens;65 a 69;32
2010;3544400;Rubiácea;Homens;70 a 74;42
2010;3544400;Rubiácea;Homens;75 a 79;21
2010;3544400;Rubiácea;Homens;80 a 84;12
2010;3544400;Rubiácea;Homens;85 a 89;4
2010;3544400;Rubiácea;Homens;90 e +;3
2010;3544400;Rubiácea;Mulheres;00 a 04;92
2010;3544400;Rubiácea;Mulheres;05 a 09;116
2010;3544400;Rubiácea;Mulheres;10 a 14;95
2010;3544400;Rubiácea;Mulheres;15 a 19;118
2010;3544400;Rubiácea;Mulheres;20 a 24;125
2010;3544400;Rubiácea;Mulheres;25 a 29;102
2010;3544400;Rubiácea;Mulheres;30 a 34;122
2010;3544400;Rubiácea;Mulheres;35 a 39;97
2010;3544400;Rubiácea;Mulheres;40 a 44;107
2010;3544400;Rubiácea;Mulheres;45 a 49;87
2010;3544400;Rubiácea;Mulheres;50 a 54;58
2010;3544400;Rubiácea;Mulheres;55 a 59;50
2010;3544400;Rubiácea;Mulheres;60 a 64;52
2010;3544400;Rubiácea;Mulheres;65 a 69;41
2010;3544400;Rubiácea;Mulheres;70 a 74;34
2010;3544400;Rubiácea;Mulheres;75 a 79;19
2010;3544400;Rubiácea;Mulheres;80 a 84;13
2010;3544400;Rubiácea;Mulheres;85 a 89;4
2010;3544400;Rubiácea;Mulheres;90 e +;5
2010;3544509;Rubinéia;Homens;00 a 04;68
2010;3544509;Rubinéia;Homens;05 a 09;91
2010;3544509;Rubinéia;Homens;10 a 14;112
2010;3544509;Rubinéia;Homens;15 a 19;104
2010;3544509;Rubinéia;Homens;20 a 24;100
2010;3544509;Rubinéia;Homens;25 a 29;78
2010;3544509;Rubinéia;Homens;30 a 34;82
2010;3544509;Rubinéia;Homens;35 a 39;87
2010;3544509;Rubinéia;Homens;40 a 44;95
2010;3544509;Rubinéia;Homens;45 a 49;104
2010;3544509;Rubinéia;Homens;50 a 54;104
2010;3544509;Rubinéia;Homens;55 a 59;108
2010;3544509;Rubinéia;Homens;60 a 64;72
2010;3544509;Rubinéia;Homens;65 a 69;74
2010;3544509;Rubinéia;Homens;70 a 74;65
2010;3544509;Rubinéia;Homens;75 a 79;33
2010;3544509;Rubinéia;Homens;80 a 84;23
2010;3544509;Rubinéia;Homens;85 a 89;11
2010;3544509;Rubinéia;Homens;90 e +;4
2010;3544509;Rubinéia;Mulheres;00 a 04;74
2010;3544509;Rubinéia;Mulheres;05 a 09;77
2010;3544509;Rubinéia;Mulheres;10 a 14;104
2010;3544509;Rubinéia;Mulheres;15 a 19;94
2010;3544509;Rubinéia;Mulheres;20 a 24;110
2010;3544509;Rubinéia;Mulheres;25 a 29;89
2010;3544509;Rubinéia;Mulheres;30 a 34;105
2010;3544509;Rubinéia;Mulheres;35 a 39;93
2010;3544509;Rubinéia;Mulheres;40 a 44;109
2010;3544509;Rubinéia;Mulheres;45 a 49;119
2010;3544509;Rubinéia;Mulheres;50 a 54;102
2010;3544509;Rubinéia;Mulheres;55 a 59;103
2010;3544509;Rubinéia;Mulheres;60 a 64;87
2010;3544509;Rubinéia;Mulheres;65 a 69;67
2010;3544509;Rubinéia;Mulheres;70 a 74;54
2010;3544509;Rubinéia;Mulheres;75 a 79;33
2010;3544509;Rubinéia;Mulheres;80 a 84;16
2010;3544509;Rubinéia;Mulheres;85 a 89;9
2010;3544509;Rubinéia;Mulheres;90 e +;2
2010;3544608;Sabino;Homens;00 a 04;170
2010;3544608;Sabino;Homens;05 a 09;167
2010;3544608;Sabino;Homens;10 a 14;210
2010;3544608;Sabino;Homens;15 a 19;237
2010;3544608;Sabino;Homens;20 a 24;199
2010;3544608;Sabino;Homens;25 a 29;209
2010;3544608;Sabino;Homens;30 a 34;181
2010;3544608;Sabino;Homens;35 a 39;153
2010;3544608;Sabino;Homens;40 a 44;175
2010;3544608;Sabino;Homens;45 a 49;187
2010;3544608;Sabino;Homens;50 a 54;175
2010;3544608;Sabino;Homens;55 a 59;151
2010;3544608;Sabino;Homens;60 a 64;123
2010;3544608;Sabino;Homens;65 a 69;92
2010;3544608;Sabino;Homens;70 a 74;88
2010;3544608;Sabino;Homens;75 a 79;49
2010;3544608;Sabino;Homens;80 a 84;36
2010;3544608;Sabino;Homens;85 a 89;12
2010;3544608;Sabino;Homens;90 e +;9
2010;3544608;Sabino;Mulheres;00 a 04;153
2010;3544608;Sabino;Mulheres;05 a 09;160
2010;3544608;Sabino;Mulheres;10 a 14;182
2010;3544608;Sabino;Mulheres;15 a 19;213
2010;3544608;Sabino;Mulheres;20 a 24;190
2010;3544608;Sabino;Mulheres;25 a 29;196
2010;3544608;Sabino;Mulheres;30 a 34;183
2010;3544608;Sabino;Mulheres;35 a 39;180
2010;3544608;Sabino;Mulheres;40 a 44;184
2010;3544608;Sabino;Mulheres;45 a 49;170
2010;3544608;Sabino;Mulheres;50 a 54;176
2010;3544608;Sabino;Mulheres;55 a 59;138
2010;3544608;Sabino;Mulheres;60 a 64;145
2010;3544608;Sabino;Mulheres;65 a 69;104
2010;3544608;Sabino;Mulheres;70 a 74;90
2010;3544608;Sabino;Mulheres;75 a 79;69
2010;3544608;Sabino;Mulheres;80 a 84;35
2010;3544608;Sabino;Mulheres;85 a 89;20
2010;3544608;Sabino;Mulheres;90 e +;6
2010;3544707;Sagres;Homens;00 a 04;62
2010;3544707;Sagres;Homens;05 a 09;90
2010;3544707;Sagres;Homens;10 a 14;100
2010;3544707;Sagres;Homens;15 a 19;109
2010;3544707;Sagres;Homens;20 a 24;82
2010;3544707;Sagres;Homens;25 a 29;92
2010;3544707;Sagres;Homens;30 a 34;101
2010;3544707;Sagres;Homens;35 a 39;78
2010;3544707;Sagres;Homens;40 a 44;67
2010;3544707;Sagres;Homens;45 a 49;87
2010;3544707;Sagres;Homens;50 a 54;89
2010;3544707;Sagres;Homens;55 a 59;52
2010;3544707;Sagres;Homens;60 a 64;49
2010;3544707;Sagres;Homens;65 a 69;40
2010;3544707;Sagres;Homens;70 a 74;39
2010;3544707;Sagres;Homens;75 a 79;26
2010;3544707;Sagres;Homens;80 a 84;14
2010;3544707;Sagres;Homens;85 a 89;8
2010;3544707;Sagres;Homens;90 e +;6
2010;3544707;Sagres;Mulheres;00 a 04;71
2010;3544707;Sagres;Mulheres;05 a 09;83
2010;3544707;Sagres;Mulheres;10 a 14;111
2010;3544707;Sagres;Mulheres;15 a 19;94
2010;3544707;Sagres;Mulheres;20 a 24;90
2010;3544707;Sagres;Mulheres;25 a 29;84
2010;3544707;Sagres;Mulheres;30 a 34;92
2010;3544707;Sagres;Mulheres;35 a 39;89
2010;3544707;Sagres;Mulheres;40 a 44;74
2010;3544707;Sagres;Mulheres;45 a 49;63
2010;3544707;Sagres;Mulheres;50 a 54;74
2010;3544707;Sagres;Mulheres;55 a 59;78
2010;3544707;Sagres;Mulheres;60 a 64;80
2010;3544707;Sagres;Mulheres;65 a 69;38
2010;3544707;Sagres;Mulheres;70 a 74;29
2010;3544707;Sagres;Mulheres;75 a 79;26
2010;3544707;Sagres;Mulheres;80 a 84;18
2010;3544707;Sagres;Mulheres;85 a 89;8
2010;3544707;Sagres;Mulheres;90 e +;2
2010;3544806;Sales;Homens;00 a 04;200
2010;3544806;Sales;Homens;05 a 09;193
2010;3544806;Sales;Homens;10 a 14;206
2010;3544806;Sales;Homens;15 a 19;210
2010;3544806;Sales;Homens;20 a 24;215
2010;3544806;Sales;Homens;25 a 29;223
2010;3544806;Sales;Homens;30 a 34;202
2010;3544806;Sales;Homens;35 a 39;194
2010;3544806;Sales;Homens;40 a 44;188
2010;3544806;Sales;Homens;45 a 49;176
2010;3544806;Sales;Homens;50 a 54;176
2010;3544806;Sales;Homens;55 a 59;163
2010;3544806;Sales;Homens;60 a 64;139
2010;3544806;Sales;Homens;65 a 69;97
2010;3544806;Sales;Homens;70 a 74;97
2010;3544806;Sales;Homens;75 a 79;56
2010;3544806;Sales;Homens;80 a 84;32
2010;3544806;Sales;Homens;85 a 89;16
2010;3544806;Sales;Homens;90 e +;6
2010;3544806;Sales;Mulheres;00 a 04;143
2010;3544806;Sales;Mulheres;05 a 09;195
2010;3544806;Sales;Mulheres;10 a 14;184
2010;3544806;Sales;Mulheres;15 a 19;204
2010;3544806;Sales;Mulheres;20 a 24;190
2010;3544806;Sales;Mulheres;25 a 29;230
2010;3544806;Sales;Mulheres;30 a 34;189
2010;3544806;Sales;Mulheres;35 a 39;202
2010;3544806;Sales;Mulheres;40 a 44;195
2010;3544806;Sales;Mulheres;45 a 49;185
2010;3544806;Sales;Mulheres;50 a 54;183
2010;3544806;Sales;Mulheres;55 a 59;148
2010;3544806;Sales;Mulheres;60 a 64;131
2010;3544806;Sales;Mulheres;65 a 69;121
2010;3544806;Sales;Mulheres;70 a 74;71
2010;3544806;Sales;Mulheres;75 a 79;45
2010;3544806;Sales;Mulheres;80 a 84;24
2010;3544806;Sales;Mulheres;85 a 89;20
2010;3544806;Sales;Mulheres;90 e +;2
2010;3544905;Sales Oliveira;Homens;00 a 04;312
2010;3544905;Sales Oliveira;Homens;05 a 09;365
2010;3544905;Sales Oliveira;Homens;10 a 14;447
2010;3544905;Sales Oliveira;Homens;15 a 19;442
2010;3544905;Sales Oliveira;Homens;20 a 24;494
2010;3544905;Sales Oliveira;Homens;25 a 29;410
2010;3544905;Sales Oliveira;Homens;30 a 34;422
2010;3544905;Sales Oliveira;Homens;35 a 39;358
2010;3544905;Sales Oliveira;Homens;40 a 44;389
2010;3544905;Sales Oliveira;Homens;45 a 49;366
2010;3544905;Sales Oliveira;Homens;50 a 54;292
2010;3544905;Sales Oliveira;Homens;55 a 59;265
2010;3544905;Sales Oliveira;Homens;60 a 64;235
2010;3544905;Sales Oliveira;Homens;65 a 69;148
2010;3544905;Sales Oliveira;Homens;70 a 74;127
2010;3544905;Sales Oliveira;Homens;75 a 79;79
2010;3544905;Sales Oliveira;Homens;80 a 84;59
2010;3544905;Sales Oliveira;Homens;85 a 89;27
2010;3544905;Sales Oliveira;Homens;90 e +;4
2010;3544905;Sales Oliveira;Mulheres;00 a 04;325
2010;3544905;Sales Oliveira;Mulheres;05 a 09;320
2010;3544905;Sales Oliveira;Mulheres;10 a 14;376
2010;3544905;Sales Oliveira;Mulheres;15 a 19;436
2010;3544905;Sales Oliveira;Mulheres;20 a 24;435
2010;3544905;Sales Oliveira;Mulheres;25 a 29;474
2010;3544905;Sales Oliveira;Mulheres;30 a 34;420
2010;3544905;Sales Oliveira;Mulheres;35 a 39;388
2010;3544905;Sales Oliveira;Mulheres;40 a 44;391
2010;3544905;Sales Oliveira;Mulheres;45 a 49;359
2010;3544905;Sales Oliveira;Mulheres;50 a 54;360
2010;3544905;Sales Oliveira;Mulheres;55 a 59;278
2010;3544905;Sales Oliveira;Mulheres;60 a 64;224
2010;3544905;Sales Oliveira;Mulheres;65 a 69;169
2010;3544905;Sales Oliveira;Mulheres;70 a 74;128
2010;3544905;Sales Oliveira;Mulheres;75 a 79;105
2010;3544905;Sales Oliveira;Mulheres;80 a 84;78
2010;3544905;Sales Oliveira;Mulheres;85 a 89;41
2010;3544905;Sales Oliveira;Mulheres;90 e +;20
2010;3545100;Salmourão;Homens;00 a 04;160
2010;3545100;Salmourão;Homens;05 a 09;175
2010;3545100;Salmourão;Homens;10 a 14;198
2010;3545100;Salmourão;Homens;15 a 19;218
2010;3545100;Salmourão;Homens;20 a 24;201
2010;3545100;Salmourão;Homens;25 a 29;202
2010;3545100;Salmourão;Homens;30 a 34;194
2010;3545100;Salmourão;Homens;35 a 39;191
2010;3545100;Salmourão;Homens;40 a 44;166
2010;3545100;Salmourão;Homens;45 a 49;157
2010;3545100;Salmourão;Homens;50 a 54;130
